"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.946307952942415,0.889253858564708,0.468263162659046,0.359221067563858
"ENSG00000000457",1.09234137038699,0.693962121192902,0.500253314161128,0.367624641651152
"ENSG00000000460",0.994952431667357,0.947973628729623,0.436642061369242,0.338319077987608
"ENSG00000000938",1.11248188950257,0.750319530355441,0.629230823284051,0.355578505082835
"ENSG00000000971",1.94986442800545,1.02603368787849,0.714659137081219,0.717684801673989
"ENSG00000001036",1.57957750633564,0.846887519736597,0.522956263247418,0.47061741527781
"ENSG00000001084",0.371031239360588,0.236402648779619,0.148432441839815,0.105025035934091
"ENSG00000001167",0.945493127489806,0.904351123707394,0.564653192078877,0.311450678334992
"ENSG00000001460",1.40429742279638,0.747874599827524,0.522602456365073,0.517405176016415
"ENSG00000001461",1.72025579829163,0.646878611164146,0.52350329839578,0.439893949349811
"ENSG00000001497",1.57968239562545,0.727222128090122,0.440036732650107,0.396796822453424
"ENSG00000001561",1.99612198768725,0.899859202561315,0.55534185372919,0.552405122592764
"ENSG00000001629",1.15238044581754,0.621508631199355,0.376143356892914,0.3905530405759
"ENSG00000001630",2.22325141234183,1.04338266525713,0.663050864804579,0.563139361065505
"ENSG00000001631",1.50311017119367,0.777606974342033,0.485230962085103,0.420071033678032
"ENSG00000002016",1.5826161856353,0.922611054784796,0.576038342775753,0.36281261152858
"ENSG00000002330",0.981849718474062,0.707133289020221,0.49174927647237,0.336637704352271
"ENSG00000002549",1.4436285379169,0.751083526589917,0.563109813219577,0.466755943375218
"ENSG00000002586",0.881542002443945,0.638984157208233,0.286871565547756,0.297649422513222
"ENSG00000002587",2.30870169869264,0.91698542562376,0.755740472481186,0.465390320626479
"ENSG00000002726",3.41286934776801,2.479227393212,1.54465378544498,1.22929398263479
"ENSG00000002745",1.99253332955621,1.18932455466711,0.786146697957681,0.515502998680053
"ENSG00000002822",1.48198521409577,0.952787280207787,0.444291731153092,0.504217538256088
"ENSG00000002834",1.34792031798394,0.551070797279408,0.453122378112098,0.230038670729443
"ENSG00000002919",1.08721599711066,0.606274864795098,0.38037857966252,0.288172874487062
"ENSG00000002933",3.466954002142,1.07058964855789,1.33194101366949,0.694258987535171
"ENSG00000003056",1.32526954278852,0.793006749453928,0.368409425864118,0.394384454113549
"ENSG00000003096",2.91861408833373,1.0608319344364,1.01120066664336,0.791406217742883
"ENSG00000003137",9.40926280694208,9.74547190286644,6.18084647392763,4.50202549016421
"ENSG00000003147",1.34328615751342,0.838040746536308,0.684770907792877,0.827099656076007
"ENSG00000003249",2.86380939834345,1.34124471206094,1.13939664491204,0.715577892387805
"ENSG00000003393",1.83574324922844,0.712708506480304,0.804566373595947,0.515505532626089
"ENSG00000003400",1.40836952795362,0.677029939015986,0.406652477258285,0.399874681122865
"ENSG00000003402",0.539003454310464,0.535608730568003,0.420340214242524,0.258000123296476
"ENSG00000003436",0.775183985216035,0.562481012780664,0.467036051713998,0.279148157127172
"ENSG00000003509",1.24754627919687,0.813024107266206,0.35462752723775,0.378609334865456
"ENSG00000003756",0.920336294555942,0.720603915326847,0.571256894524179,0.291665557786046
"ENSG00000003987",1.50022811055774,1.00407787652653,0.631150884203931,0.436509143153975
"ENSG00000004059",0.859142210282034,0.549233252712799,0.37988362104488,0.323911063682594
"ENSG00000004139",1.79280396927435,0.741237717615292,0.453879616752219,0.490740272443231
"ENSG00000004142",0.921438352183304,0.516606619158665,0.250438658130075,0.219645954843089
"ENSG00000004399",1.24297615562835,1.08803026552526,0.658695355160881,0.371492885714525
"ENSG00000004455",1.44908273119108,0.701791290846904,0.42631972644024,0.426011744045255
"ENSG00000004468",1.25294518818644,1.09033665516419,0.640375956263808,0.453896672496404
"ENSG00000004478",1.15301790086602,0.706271709421228,0.420691448871452,0.376617758561071
"ENSG00000004487",1.38980322036378,0.847971890890083,0.592736211864146,0.434717921063238
"ENSG00000004534",1.21514286915455,0.705360496331952,0.492390635159988,0.374551201195636
"ENSG00000004660",0.571584435707697,0.566590610824137,0.52181092975973,0.244887280405857
"ENSG00000004700",1.21089927023865,0.669146472200711,0.348432514026615,0.397746326786733
