"ENSEMBL","logFC_C4","P_C4"
"ENSG00000277957",2.65522544801584,0.00946208283812215
"ENSG00000196826",2.63259792735342,0.0117657363395441
"ENSG00000140488",-1.75761864481284,0.0071256054989205
"ENSG00000143921",1.28203220794635,0.00278862720783964
"ENSG00000196993",1.9111090254153,0.0216675049346439
"ENSG00000267645",2.62488603482846,0.0634052495825724
"ENSG00000259171",2.20627003925389,0.0377581164301935
"ENSG00000220201",-1.16703660770235,0.00243226577993103
"ENSG00000280987",3.4402456200375,0.130181409723329
"ENSG00000284194",-2.68477026805038,0.0781159287370171
"ENSG00000036448",-3.87523713385182,0.173999202683057
"ENSG00000284952",-1.96862715705277,0.0343378764851776
"ENSG00000173867",1.99522914909645,0.0389626973065514
"ENSG00000261459",-2.27665442650833,0.0599260870493606
"ENSG00000255073",-2.51131586314012,0.0827092124367478
"ENSG00000120645",1.74313483321618,0.0320914976856269
"ENSG00000226174",-1.23076738838744,0.0104671634945279
"ENSG00000176720",-2.12016085371157,0.0721275534121977
"ENSG00000112414",1.3769751238768,0.0178304290602655
"ENSG00000137878",1.40446285007112,0.0205873107638689
"ENSG00000178860",-1.413713132224,0.0224632010368879
"ENSG00000134184",2.87036780159345,0.180329817730533
"ENSG00000146250",-1.86769433177881,0.0726325042695131
"ENSG00000139329",1.78462753974769,0.0657636420491765
"ENSG00000283528",1.8067412099762,0.0681228766429546
"ENSG00000186281",-1.33736121197134,0.0271546176428117
"ENSG00000242689",0.805352943092345,0.00295613774566677
"ENSG00000255330",-1.57929829390696,0.0552216587026821
"ENSG00000188394",-1.71860959088311,0.0715096617723264
"ENSG00000100197",1.17156050148056,0.0213182096800376
"ENSG00000240563",-1.52210348780603,0.051730431829976
"ENSG00000267426",1.83270827830125,0.0865215944339769
"ENSG00000282034",-1.29245318890869,0.0340266688021758
"ENSG00000183605",0.724437958165054,0.0027162772172783
"ENSG00000183054",-1.60811393722956,0.0725662803111242
"ENSG00000113389",1.47689008117435,0.0579771837119409
"ENSG00000149054",1.43966385498668,0.0605279789329219
"ENSG00000256500",-1.77520628754261,0.103885572207797
"ENSG00000162526",-1.43632733385646,0.0625590142579029
"ENSG00000118257",-1.1522748538298,0.0317171383543142
"ENSG00000273217",-3.05857596205467,0.272639203804998
"ENSG00000255152",-1.34652172234386,0.0537345561685675
"ENSG00000186792",0.916909809106993,0.0146150085243209
"ENSG00000274933",1.75553174235621,0.111151250076672
"ENSG00000187066",0.799269556243835,0.00820138031215378
"ENSG00000281991",1.36816330857428,0.0639025439463635
"ENSG00000258677",-1.81079866467462,0.126139668799131
"ENSG00000171570",1.51120750175516,0.0842215680463417
"ENSG00000182489",1.11686392669411,0.0372713347225199
"ENSG00000128656",-1.08221539804503,0.036541235871653
"ENSG00000156206",1.19634421167762,0.0526176911126953
"ENSG00000169607",0.899970224159927,0.0212200884460017
"ENSG00000164542",1.02622350080809,0.0342576061717725
"ENSG00000273079",-1.68542604173733,0.131621908739022
"ENSG00000106624",1.08336106620019,0.0429786386151285
"ENSG00000215784",1.25577854953311,0.0690688218730555
"ENSG00000175820",-1.14756799304292,0.0536995394473643
"ENSG00000116299",-1.26110414796797,0.072665582578354
"ENSG00000088881",0.980037815101668,0.0346289055928671
"ENSG00000172296",-1.1958508699008,0.0638123555527422
"ENSG00000144115",-1.63176455721619,0.134930114973801
"ENSG00000215529",1.07942147865814,0.0487708896322324
"ENSG00000131848",0.69826393338879,0.00991075545448412
"ENSG00000168772",1.16954637239603,0.0637429217561555
"ENSG00000274588",1.13157974159063,0.0598289766008494
"ENSG00000212123",0.903740650237369,0.0305805664321438
"ENSG00000108924",-0.859548247780238,0.0256020867274973
"ENSG00000187566",-1.00826689298871,0.0445994676454049
"ENSG00000160972",0.641579200669819,0.00796073342515704
"ENSG00000275553",1.34132179806721,0.0993547705355877
"ENSG00000182986",-1.3062721872342,0.0946470380921545
"ENSG00000260537",-2.01146398425783,0.218203996063627
"ENSG00000198796",-1.31934892923782,0.100266026990767
"ENSG00000172568",-1.60042246347608,0.151812257442034
"ENSG00000063127",0.851512274414842,0.0300926011670802
"ENSG00000143195",0.944343615822339,0.0425548074113618
"ENSG00000204147",-0.772214778906852,0.0212571794763552
"ENSG00000163359",1.00418338525793,0.0572979014353288
"ENSG00000278224",-1.11453539428421,0.0760894161039353
"ENSG00000196878",-0.987954628530146,0.0590505978083425
"ENSG00000144130",1.20462353782483,0.0989316393093838
"ENSG00000263155",1.20016406402396,0.0990125501400595
"ENSG00000188582",1.1706479892185,0.0948584485969939
"ENSG00000168903",1.64659570437471,0.187734062526943
"ENSG00000197409",-1.26624890777827,0.115848728874337
"ENSG00000126947",-0.994471123760001,0.0644618661378977
"ENSG00000176020",-1.76650279878281,0.21500655107934
"ENSG00000171680",-1.17598841983044,0.100053225400501
"ENSG00000140682",1.04672161078038,0.0766229312024643
"ENSG00000197646",-0.844705269484596,0.0438398214577575
"ENSG00000242852",-1.52576853577579,0.179634907844722
"ENSG00000283088",1.35921363702076,0.14625218489327
"ENSG00000144893",0.697507246023868,0.0236149038181068
"ENSG00000105492",-1.01794863304284,0.0767993703708217
"ENSG00000260729",0.937186689310362,0.0624440753493649
"ENSG00000143228",0.91365326610012,0.0614508291570665
"ENSG00000228253",-0.873074366523026,0.0541729094861683
"ENSG00000105784",-0.74964293530993,0.0340954920824118
"ENSG00000141854",0.74816504314777,0.0355020513111857
"ENSG00000112357",0.759809338958896,0.0377069800401508
"ENSG00000076864",1.39269497332811,0.170472336474017
"ENSG00000172260",0.714892570493712,0.0319050031519198
"ENSG00000275395",0.876827350548609,0.0617405283728803
"ENSG00000284057",-1.56291268880227,0.210008608615411
"ENSG00000167768",1.13257753204827,0.116223172088868
"ENSG00000106976",0.787748619427402,0.0453699304190056
"ENSG00000162148",0.725560082425701,0.0359505949853644
"ENSG00000274944",-1.13944647022974,0.12037761834934
"ENSG00000283378",-1.08591784577646,0.109643776603644
"ENSG00000122877",-0.747653310076869,0.0407079344614805
"ENSG00000268975",1.51658711517089,0.207755969340854
"ENSG00000118292",0.84114870842997,0.0612510518476747
"ENSG00000177990",-1.09190170444743,0.116949223852614
"ENSG00000132517",-0.973708770020041,0.0937821047883831
"ENSG00000109674",0.744891790036432,0.0453387268035769
"ENSG00000185482",-0.615610674488569,0.0240970216939695
"ENSG00000143365",-1.04664910250305,0.114052171577152
"ENSG00000153976",-1.29777972861986,0.173932616937085
"ENSG00000275793",-0.752540405468487,0.0491111783378131
"ENSG00000005102",-1.14121472285203,0.138055600869465
"ENSG00000175063",1.1263329490695,0.134590258339713
"ENSG00000265118",-1.34993384291367,0.188242293552089
"ENSG00000284989",-1.53562637399689,0.231939680042811
"ENSG00000131470",0.656260877654546,0.033096750454173
"ENSG00000285897",1.06501487597581,0.123671526919448
"ENSG00000272921",-1.81832491181203,0.294800785180495
"ENSG00000100600",-0.902962238527774,0.0857439371166316
"ENSG00000263464",-1.14743521484706,0.147162479280848
"ENSG00000182010",-0.686365424744953,0.0408303390343598
"ENSG00000226761",0.801966419251613,0.0650608004329484
"ENSG00000130783",-0.75729764784757,0.055702895427094
"ENSG00000260903",-0.838309851740727,0.0740117039353859
"ENSG00000157224",0.712026838151157,0.0466498563138699
"ENSG00000139410",-0.905077044109066,0.0903417725987344
"ENSG00000185689",0.828123600495843,0.0724196951443178
"ENSG00000129007",-0.589135973200661,0.0271956329978501
"ENSG00000161082",1.57049354795625,0.259999316319729
"ENSG00000264668",-1.32181870269483,0.202147106211692
"ENSG00000159713",-0.729324406626715,0.0554855866977055
"ENSG00000132185",-0.786089643285441,0.0694929037303184
"ENSG00000204001",-1.45031067514981,0.236674730014268
"ENSG00000204856",-0.435298870749425,0.00838833701836225
"ENSG00000181790",0.796800401699276,0.0736369338844107
"ENSG00000022556",0.919747498158372,0.104629721442653
"ENSG00000167244",1.27778498108356,0.197065379043722
"ENSG00000204165",-1.00525464336055,0.127611100628087
"ENSG00000163431",-1.0420224279211,0.138385243985989
"ENSG00000157168",-1.30612949276309,0.207848095020095
"ENSG00000235272",0.97121806328934,0.120963751105159
"ENSG00000177380",0.761471330902334,0.06818811032979
"ENSG00000122641",-1.15842052247296,0.171552229553988
"ENSG00000178175",-0.687981379422477,0.0514617188377954
"ENSG00000049247",1.11800076756487,0.161332128028886
"ENSG00000178115",-1.3835584529357,0.229290829885217
"ENSG00000122952",-0.920453202589706,0.110198150544417
"ENSG00000165895",0.607261793815709,0.0354957421476064
"ENSG00000184956",-1.0935624114428,0.156870291592836
"ENSG00000284461",-1.37419853373866,0.229410400821465
"ENSG00000170558",-0.910417138984626,0.109398411285549
"ENSG00000154262",0.740159455880541,0.0678470824725061
"ENSG00000055118",0.804680126377159,0.0849859720015282
"ENSG00000171621",-0.645754362270396,0.0463385959563356
"ENSG00000198515",-1.0182380198877,0.143302558391662
"ENSG00000285991",-0.771528586608193,0.0777579058352184
"ENSG00000267041",-0.468261087273532,0.0149955109635642
"ENSG00000100298",-0.933162416399725,0.123124361745446
"ENSG00000124613",-0.786292466685163,0.0842259721610421
"ENSG00000146350",0.490389444494074,0.0194324080277113
"ENSG00000176495",0.917065848571224,0.1228515255156
"ENSG00000178809",-0.715780414465522,0.06829239398853
"ENSG00000111247",0.759445024119121,0.079845171865986
"ENSG00000167701",0.735060777106133,0.0737502692463425
"ENSG00000113296",0.906732527521219,0.122579089362222
"ENSG00000204525",-1.14205732695728,0.189375027366217
"ENSG00000106823",1.06103602507782,0.167207590295835
"ENSG00000175449",0.554571186376642,0.0327105235003029
"ENSG00000168679",-0.623662212263137,0.0478831991586209
"ENSG00000283228",-1.67476334752521,0.322578368896068
"ENSG00000261915",1.35783034827306,0.248411526890923
"ENSG00000100314",0.788806925884826,0.0909655090179024
"ENSG00000275714",0.669323085218876,0.0599061134138145
"ENSG00000107130",0.779871413724174,0.0923405667187585
"ENSG00000154263",0.556424403616592,0.0366057510913863
"ENSG00000135424",-0.967042208719223,0.149652677012884
"ENSG00000174928",0.954159476202705,0.146152088270248
"ENSG00000268750",0.914206822667301,0.134440598037588
"ENSG00000100490",0.618805773669322,0.0518827649863703
"ENSG00000143630",-0.797964686380666,0.103112300153351
"ENSG00000174453",0.896811571702035,0.134639367312269
"ENSG00000142583",-0.702048777817123,0.0775773239608973
"ENSG00000204710",-1.26290697780955,0.243022880463397
"ENSG00000106484",0.610226786295011,0.0543290496713463
"ENSG00000239732",0.71221885740467,0.0834112775561561
"ENSG00000169435",-0.931307270497551,0.149960155230077
"ENSG00000106537",-0.693494904787592,0.0782605228294697
"ENSG00000183087",0.592665710164706,0.0509178738428838
"ENSG00000137959",1.07420539791387,0.194361719406321
"ENSG00000139734",0.69993429916749,0.0818962785904375
"ENSG00000133477",-0.828776230238256,0.12160060562039
"ENSG00000196557",-0.852792028248855,0.129289175765177
