"ENSEMBL","logFC_C7","P_C7"
"ENSG00000267228",-0.594129791142368,0.539712058836947
"ENSG00000124507",-0.147515264304761,0.651718298961872
"ENSG00000116299",-1.44507419448595,0.0137142211163233
"ENSG00000101447",0.469833964203429,0.241641157331073
"ENSG00000100433",0.582451875381005,0.174444068535833
"ENSG00000135547",-0.447744330420235,0.494083116328669
"ENSG00000111057",0.315103840558213,0.415089147206593
"ENSG00000120645",1.82806251093212,0.00922922396334597
"ENSG00000146955",-0.0303070546952042,0.938227865654403
"ENSG00000213949",0.530489684679968,0.229409718165311
"ENSG00000264324",1.4707355009542,0.0321032397557946
"ENSG00000166762",-0.10463079195192,0.70550831951401
"ENSG00000284952",-2.08865922540853,0.00622101983722705
"ENSG00000182195",0.312174348514937,0.460761732647915
"ENSG00000036448",-1.89068662369483,0.223488865859135
"ENSG00000160201",-0.0490967166042164,0.958699772635511
"ENSG00000154380",-1.41961468350396,0.00914473778806482
"ENSG00000213648",0.103089054551333,0.755814701722476
"ENSG00000099958",0.00728083676898028,0.987662944524438
"ENSG00000150967",0.266257028922933,0.499623933773219
"ENSG00000187510",0.017639782576401,0.961341968538393
"ENSG00000197653",-0.826933820069711,0.0605039654767215
"ENSG00000214435",-1.44338291001718,0.0229800078694887
"ENSG00000105948",-0.287633559734972,0.573915106343246
"ENSG00000240403",-0.0198842525546374,0.976404343457764
"ENSG00000235272",0.321725738686341,0.570239996470842
"ENSG00000239704",0.824344218327911,0.350698604978366
"ENSG00000138772",-0.653602100777175,0.184711141377747
"ENSG00000170365",-0.28864209588396,0.339702216218907
"ENSG00000130529",-1.42106126152415,0.00985154618241552
"ENSG00000179023",-0.228794733658516,0.684142941957058
"ENSG00000163221",-0.445062625254093,0.319268042508145
"ENSG00000265118",-0.591979691360162,0.435437339313669
"ENSG00000196208",0.0413485846222139,0.933769210897293
"ENSG00000125498",-0.566726781500775,0.329401747640171
"ENSG00000285708",-1.79029483020188,0.00236598873619139
"ENSG00000115155",1.2654070863282,0.099743627538596
"ENSG00000283528",-0.213249592473765,0.840412247814901
"ENSG00000163491",-0.430049138162348,0.295218391815586
"ENSG00000261052",0.0732456359486244,0.866141083189616
"ENSG00000108556",0.25377700337506,0.484833362067392
"ENSG00000149418",0.140165769558873,0.545947928681671
"ENSG00000156564",-0.0422057096539796,0.954806622704756
"ENSG00000281887",-0.346559943455295,0.654858863415641
"ENSG00000170917",-1.06645416547856,0.000130901076058811
"ENSG00000155542",-0.613336870542984,0.33128309808539
"ENSG00000162526",-0.203554005749644,0.689860911179351
"ENSG00000205560",0.321890785079376,0.214715791643731
"ENSG00000137941",-0.418614525598905,0.210047997831163
"ENSG00000186132",0.00214364046177401,0.992225877504507
"ENSG00000187116",-0.31036663749448,0.249901688813575
"ENSG00000284292",-0.844589159263179,0.184113844758651
"ENSG00000137878",1.0260665570623,0.0611741213480132
"ENSG00000184659",-0.228261224335053,0.626127008712335
"ENSG00000104177",-0.625909261002485,0.00405457717283037
"ENSG00000228570",-0.423711565287073,0.425225217754854
"ENSG00000146530",-0.883547752004014,0.163299075771761
"ENSG00000168772",1.54635354206194,0.00456405409095619
"ENSG00000260861",0.191730602409236,0.704154671844795
"ENSG00000240563",-0.454691044222602,0.390819788728571
"ENSG00000197915",0.270092159642234,0.488469837310125
"ENSG00000180834",1.99759461697077,0.0180705937694158
"ENSG00000186049",-0.566026568685263,0.50042485205857
"ENSG00000186792",1.09246359599134,0.00076579950718147
"ENSG00000048462",0.315601337363277,0.606736091419146
"ENSG00000180509",0.241609419523591,0.396261764399282
"ENSG00000178718",0.221940189112343,0.366026805411512
"ENSG00000106089",0.256705021461785,0.238506957873462
"ENSG00000198796",-1.71903566452817,0.0111179857633213
"ENSG00000133424",-0.369690268183564,0.203036039110928
"ENSG00000129810",-0.183163791512213,0.352985039345013
"ENSG00000280987",3.43780248327721,0.111898646281344
"ENSG00000069869",-0.0884555184452127,0.729557057018487
"ENSG00000149571",0.0365909195667269,0.934882434114095
"ENSG00000162994",0.723778963043701,0.0208441730228763
"ENSG00000284713",1.77975106046493,0.0162827108982961
"ENSG00000100985",-0.509301032374095,0.357086411508934
"ENSG00000166527",-0.288049126202417,0.422796513299482
"ENSG00000198963",-1.41947138026744,0.0363882843010232
"ENSG00000158220",-0.219850794089697,0.556760847830662
"ENSG00000107249",1.46552005075504,0.00840777186210453
"ENSG00000144130",1.05720341359457,0.0894155515933941
"ENSG00000184916",0.0718616023849876,0.916129077779274
"ENSG00000076864",0.483317898458008,0.589550506690808
"ENSG00000066468",1.38985875066303,0.00702634672316408
"ENSG00000174607",0.0287270085381456,0.935863505125934
"ENSG00000131459",-0.0703229614411633,0.907336800809587
"ENSG00000112053",-0.234412850805139,0.653135489872589
"ENSG00000260238",-0.428535073988431,0.441802821385037
"ENSG00000255330",-0.216025135601152,0.676639898604482
"ENSG00000111261",-0.114622352867558,0.775882224496061
"ENSG00000105426",0.555360223538171,0.0422216695949626
"ENSG00000260286",0.578530318038147,0.387741258786553
"ENSG00000229314",-0.258344864952624,0.618600886025112
"ENSG00000077238",-0.156241423685886,0.497334896394971
"ENSG00000181625",1.83071041371415,0.0292191993482747
"ENSG00000056277",-0.180444963148165,0.312882939350855
"ENSG00000145113",-0.96964881862342,0.108343564500191
"ENSG00000171189",-0.329321362228794,0.448571426396446
"ENSG00000197385",-0.107942334353485,0.774630302509012
"ENSG00000115138",-0.0861874583004826,0.80384742780433
"ENSG00000137731",-0.511944748291542,0.324930826800351
"ENSG00000102001",0.352531809329857,0.404680671939598
"ENSG00000116991",-0.249185352618357,0.468541918860104
"ENSG00000285713",-1.52188097714722,0.0169377773273936
"ENSG00000154175",0.129148082363321,0.61101030953883
"ENSG00000125618",-0.662775339292791,0.535729711217215
"ENSG00000152766",-0.0794490838382171,0.846866830823075
"ENSG00000102010",-0.421838686365566,0.385341496597234
"ENSG00000179761",-0.00239259900201327,0.992715966465028
"ENSG00000176720",-0.688042365124283,0.343574930664565
"ENSG00000267022",0.507876774565456,0.536423668557645
"ENSG00000174721",-0.0686870509657782,0.76781605539726
"ENSG00000105369",-0.125252802980131,0.660576157023522
"ENSG00000281028",-0.0973167660594767,0.894975787698176
"ENSG00000142494",-0.302032127520679,0.549045733859011
"ENSG00000274349",0.132557339612071,0.66003455303959
"ENSG00000135862",0.130095047673221,0.665031052675386
"ENSG00000267385",0.36199389316319,0.466787123047314
"ENSG00000113368",-0.0968414853019333,0.697154672714976
"ENSG00000167601",-0.0641046248299999,0.801285762467608
"ENSG00000260170",2.07941621928993,0.0836637952907961
"ENSG00000184226",-0.434024372836673,0.0561357943213666
"ENSG00000198892",-0.0650600890533348,0.874049221945687
"ENSG00000130598",-0.0186383204317524,0.945667968190348
"ENSG00000000971",-0.496063884481737,0.352601923606585
"ENSG00000260537",0.948310291632987,0.314112811826978
"ENSG00000104432",-0.503978608745069,0.245813305693551
"ENSG00000112077",0.325266602169193,0.504913434483826
"ENSG00000188596",-0.993431247501669,0.00295425655381042
"ENSG00000163380",0.128556283316452,0.57875280346712
"ENSG00000125551",0.00845097448721099,0.989274258660589
"ENSG00000269242",0.712416783456088,0.377781249835302
"ENSG00000151726",-0.158660861521779,0.69961430305698
"ENSG00000083454",-0.0231671391498809,0.929501948482963
"ENSG00000130656",1.43362598954142,0.224883648075668
"ENSG00000091536",-0.844933223632145,0.0889245813806113
"ENSG00000112902",0.656323254392774,0.126543471132317
"ENSG00000143546",-0.0750956506054568,0.8262797592663
"ENSG00000198886",0.188317685198637,0.432381378512968
"ENSG00000075218",0.449351424529406,0.33974680439321
"ENSG00000276547",-0.444873105488811,0.243159568310196
"ENSG00000205089",0.0392167721596722,0.904020019786357
"ENSG00000269313",0.525596226821749,0.0787687508313695
"ENSG00000213889",0.447281068077229,0.062507202215587
"ENSG00000248712",-0.706643097718108,0.129108150882626
"ENSG00000065833",-0.925548193277574,0.0356601142192043
"ENSG00000180549",-0.102968405530526,0.688525632894136
"ENSG00000162882",0.0856828660919249,0.722312433616061
"ENSG00000275895",-0.00581658968064414,0.980617580866805
"ENSG00000228253",-0.598118661046507,0.0812503424877787
"ENSG00000140488",-0.494048634452196,0.233692676814475
"ENSG00000159388",0.0750132329877031,0.588973466097391
"ENSG00000268041",-0.19346553349567,0.693132638813705
"ENSG00000113389",1.50042057824986,0.0283400631177252
"ENSG00000178860",0.00312330828513274,0.993665868185585
"ENSG00000232268",0.317807221997961,0.412275217680026
"ENSG00000104921",-0.192747887784678,0.550128794860365
"ENSG00000128218",-0.0230489346471764,0.960608141318404
"ENSG00000004799",0.139099973639802,0.672218713240669
"ENSG00000147689",0.393426307759732,0.637011178401156
"ENSG00000166105",-0.263142865073432,0.536159130832702
"ENSG00000118432",0.158077226416557,0.747735811064408
"ENSG00000168913",0.0267669778009549,0.949537893465247
"ENSG00000170525",-0.105621886114379,0.730070327468021
"ENSG00000176890",0.173391666600909,0.639856813778116
"ENSG00000182809",-0.202629684291251,0.655042655310986
"ENSG00000177602",0.356518255911572,0.393874165631075
"ENSG00000152078",0.440073493215327,0.20639679601836
