ENSEMBL,critical_Val
ENSG00000000419,0.549847980937041
ENSG00000000457,0.328401576683811
ENSG00000000460,0.33329385781977
ENSG00000000938,0.431082442954596
ENSG00000000971,0.859475620079202
ENSG00000001036,0.500807962190138
ENSG00000001084,0.266830229632038
ENSG00000001167,0.357494634877131
ENSG00000001460,0.550793371617837
ENSG00000001461,0.442170273135684
ENSG00000001497,0.452741806995053
ENSG00000001561,0.666255050934931
ENSG00000001629,0.38132085827595
ENSG00000001630,0.721290742011371
ENSG00000001631,0.454908743214463
ENSG00000002016,0.42065896059523
ENSG00000002330,0.482650577372846
ENSG00000002549,0.690065877689799
ENSG00000002586,0.43722334546068
ENSG00000002587,0.742540704806337
ENSG00000002726,1.63280746023798
ENSG00000002745,0.70256665728642
ENSG00000002822,0.445640589647428
ENSG00000002834,0.32932051533808
ENSG00000002919,0.2962598067811
ENSG00000002933,1.18970259453477
ENSG00000003056,0.433807315999534
ENSG00000003096,0.771563914881777
ENSG00000003137,12.3444465494784
ENSG00000003147,0.485594509059019
ENSG00000003249,1.21379949273182
ENSG00000003393,0.458264817609491
ENSG00000003400,0.338682219503425
ENSG00000003402,0.317621449425877
ENSG00000003436,0.430661479469472
ENSG00000003509,0.418805683678381
ENSG00000003756,0.302771789500687
ENSG00000003987,0.506947124840703
ENSG00000004059,0.35774068697024
ENSG00000004139,0.495272265596531
ENSG00000004142,0.318259588339126
ENSG00000004399,0.485824279778605
ENSG00000004455,0.41430146655408
ENSG00000004468,0.50586677060397
ENSG00000004478,0.428098959818664
ENSG00000004487,0.432157732113962
ENSG00000004534,0.395630053405036
ENSG00000004660,0.485062117483876
ENSG00000004700,0.495188597612313
ENSG00000004766,0.409489606354838
ENSG00000004777,0.745531264458179
ENSG00000004779,0.709428623868805
ENSG00000004799,0.900607273152398
ENSG00000004809,0.631343092067252
ENSG00000004838,0.485281101302346
ENSG00000004864,0.370868073831429
ENSG00000004866,0.381430557263906
ENSG00000004897,0.21735932240328
ENSG00000004939,0.749342821746857
ENSG00000004961,0.393462638604837
ENSG00000004975,0.536124387775951
ENSG00000005007,0.341530365454462
ENSG00000005020,0.503056219374833
ENSG00000005022,0.498316083994093
ENSG00000005059,0.488000661192087
ENSG00000005075,0.290162952455632
ENSG00000005100,0.430429270069073
ENSG00000005102,1.00704858197749
ENSG00000005108,1.19232612885753
ENSG00000005156,0.370635155491281
ENSG00000005175,0.413811958623818
ENSG00000005187,0.724491284082287
ENSG00000005189,0.446895314259895
ENSG00000005194,0.388584483433486
ENSG00000005206,0.445882899247977
ENSG00000005238,0.204387248521717
ENSG00000005243,0.878464389532409
ENSG00000005249,0.425388359065209
ENSG00000005302,0.338654554061644
ENSG00000005339,0.553908485473318
ENSG00000005379,0.745785774698835
ENSG00000005381,0.774529201258161
ENSG00000005436,0.449802376069243
ENSG00000005448,0.591341524856686
ENSG00000005469,0.492104616673393
ENSG00000005471,0.705067884524149
ENSG00000005483,0.370057925014504
ENSG00000005486,0.30656462074922
ENSG00000005513,1.22008084074819
ENSG00000005700,0.411305674146921
ENSG00000005801,0.441357530373772
ENSG00000005810,0.334834654102912
ENSG00000005812,0.356686815300197
ENSG00000005844,0.478394052934167
ENSG00000005882,0.393576245951668
ENSG00000005884,0.846908424742631
ENSG00000005889,0.307242673077017
ENSG00000005893,0.304081980094468
ENSG00000005961,0.631136141186249
