ENSEMBL,critical_Val
ENSG00000000419,0.416721859393487
ENSG00000000457,0.333451880105556
ENSG00000000460,0.320780806664804
ENSG00000000938,0.403339949014354
ENSG00000000971,0.692219456636092
ENSG00000001036,0.409069174815571
ENSG00000001084,0.158342936344188
ENSG00000001167,0.367569016318402
ENSG00000001460,0.390305333308735
ENSG00000001461,0.386800138411582
ENSG00000001497,0.402957194814543
ENSG00000001561,0.514840066538019
ENSG00000001629,0.349498603355092
ENSG00000001630,0.523197242486334
ENSG00000001631,0.363108789322661
ENSG00000002016,0.354202451095574
ENSG00000002330,0.379108252202404
ENSG00000002549,0.367410819415923
ENSG00000002586,0.366449721062635
ENSG00000002587,0.544722824056068
ENSG00000002726,1.36625927351447
ENSG00000002745,0.458918600411778
ENSG00000002822,0.430584777565978
ENSG00000002834,0.302875669206176
ENSG00000002919,0.302310197869167
ENSG00000002933,0.848676539926536
ENSG00000003056,0.332537920530154
ENSG00000003096,0.752440368070745
ENSG00000003137,4.57930497639965
ENSG00000003147,0.540832473850646
ENSG00000003249,0.602685559850825
ENSG00000003393,0.46310901623139
ENSG00000003400,0.373963059739732
ENSG00000003402,0.324001286654945
ENSG00000003436,0.327915009502768
ENSG00000003509,0.371579486553402
ENSG00000003756,0.348855281689321
ENSG00000003987,0.38379426710294
ENSG00000004059,0.312634917803939
ENSG00000004139,0.428882344822037
ENSG00000004142,0.201577787880672
ENSG00000004399,0.50427368299086
ENSG00000004455,0.359635873812577
ENSG00000004468,0.54788286695351
ENSG00000004478,0.3598171001213
ENSG00000004487,0.366108484450581
ENSG00000004534,0.36381176831996
ENSG00000004660,0.351123569973726
ENSG00000004700,0.397077634338439
ENSG00000004766,0.322839392862595
ENSG00000004777,0.551093163934705
ENSG00000004779,0.486408973165725
ENSG00000004799,0.52021597860458
ENSG00000004809,0.377537793595573
ENSG00000004838,0.591166639428362
ENSG00000004864,0.329035966361898
ENSG00000004866,0.235972807227674
ENSG00000004897,0.114279431359853
ENSG00000004939,0.565660802657333
ENSG00000004961,0.294568479519487
ENSG00000004975,0.387077644164883
ENSG00000005007,0.342720622712631
ENSG00000005020,0.459265496755701
ENSG00000005022,0.388133477891037
ENSG00000005059,0.432195142545074
ENSG00000005075,0.294002641217072
ENSG00000005100,0.429240334099413
ENSG00000005102,0.532540400829335
ENSG00000005108,0.655716070772272
ENSG00000005156,0.36478839378424
ENSG00000005175,0.378858576274014
ENSG00000005187,0.531015053878597
ENSG00000005189,0.372564099281981
ENSG00000005194,0.346462300184125
ENSG00000005206,0.422404226770947
ENSG00000005238,0.14350255179027
ENSG00000005243,0.637683032792875
ENSG00000005249,0.381854062288444
ENSG00000005302,0.392115804789489
ENSG00000005339,0.442672951807422
ENSG00000005379,0.640922844973207
ENSG00000005381,0.697415791951958
ENSG00000005436,0.389349385599549
ENSG00000005448,0.402088862449571
ENSG00000005469,0.470609596529571
ENSG00000005471,0.452631796480576
ENSG00000005483,0.360140590453769
ENSG00000005486,0.292857097707397
ENSG00000005513,0.815627042064517
ENSG00000005700,0.378110989513801
ENSG00000005801,0.379969898572554
ENSG00000005810,0.369142493173239
ENSG00000005812,0.348193004009964
ENSG00000005844,0.385092130437235
ENSG00000005882,0.191372820367237
ENSG00000005884,0.581124372426749
ENSG00000005889,0.295632268032667
ENSG00000005893,0.31660061057743
ENSG00000005961,0.605448972974144
ENSG00000006007,0.0925635887283481
