ENSEMBL,critical_Val
ENSG00000000419,0.769290851176503
ENSG00000000457,0.595056649299663
ENSG00000000460,0.655450793091051
ENSG00000000938,0.505853071604759
ENSG00000000971,1.86041806419997
ENSG00000001036,0.804651144267243
ENSG00000001084,0.445340575475466
ENSG00000001167,0.584047596553834
ENSG00000001460,1.01028307867354
ENSG00000001461,0.789801299292686
ENSG00000001497,0.95126928623094
ENSG00000001561,0.951310811173206
ENSG00000001629,0.695606406972298
ENSG00000001630,0.964739822288529
ENSG00000001631,0.865629926027744
ENSG00000002016,0.839109248395139
ENSG00000002330,0.59769970764043
ENSG00000002549,0.802504549602833
ENSG00000002586,0.771130398914478
ENSG00000002587,1.34172935686385
ENSG00000002726,2.30299496646057
ENSG00000002745,1.11188113712574
ENSG00000002822,0.869520071587456
ENSG00000002834,0.539708170782278
ENSG00000002919,0.440355108738632
ENSG00000002933,2.1942981237479
ENSG00000003056,0.788527906646057
ENSG00000003096,1.59654445404411
ENSG00000003137,9.16299300866596
ENSG00000003147,0.908631821051756
ENSG00000003249,1.35434567308519
ENSG00000003393,0.84637431996993
ENSG00000003400,0.619961727777694
ENSG00000003402,0.490589782962983
ENSG00000003436,0.689290738107678
ENSG00000003509,0.758411042489463
ENSG00000003756,0.566657260237896
ENSG00000003987,0.857871245342301
ENSG00000004059,0.552361014575627
ENSG00000004139,0.921712862191245
ENSG00000004142,0.461583788182764
ENSG00000004399,0.846008862950876
ENSG00000004455,0.82971150052509
ENSG00000004468,0.761972750063211
ENSG00000004478,0.76953789211177
ENSG00000004487,0.815959847556208
ENSG00000004534,0.682715544988965
ENSG00000004660,0.481653685695817
ENSG00000004700,0.734496345292165
ENSG00000004766,0.647229323634624
ENSG00000004777,1.09010439718578
ENSG00000004779,0.911415948360809
ENSG00000004799,0.891740942287974
ENSG00000004809,0.506940366669711
ENSG00000004838,0.968192944869181
ENSG00000004864,0.577655021985335
ENSG00000004866,0.502444060091129
ENSG00000004897,0.308714568640053
ENSG00000004939,0.881391563439752
ENSG00000004961,0.693841126191476
ENSG00000004975,0.79334552632936
ENSG00000005007,0.5439156698079
ENSG00000005020,0.652356674961507
ENSG00000005022,0.860231546442819
ENSG00000005059,1.07970039297821
ENSG00000005075,0.458937912164595
ENSG00000005100,0.682645842199751
ENSG00000005102,1.57149540897529
ENSG00000005108,1.75427948948897
ENSG00000005156,0.653023659080223
ENSG00000005175,0.718828245022698
ENSG00000005187,0.92449563122828
ENSG00000005189,0.721915823079749
ENSG00000005194,0.767319397486537
ENSG00000005206,0.72876168096291
ENSG00000005238,0.307168262784191
ENSG00000005243,0.844361520910904
ENSG00000005249,0.645922699507176
ENSG00000005302,0.515858337632909
ENSG00000005339,0.532661361717007
ENSG00000005379,1.0439651219381
ENSG00000005381,1.18816784556411
ENSG00000005436,0.940354975582546
ENSG00000005448,1.0484872886549
ENSG00000005469,1.24271196276888
ENSG00000005471,0.966963942606684
ENSG00000005483,0.597602297553156
ENSG00000005486,0.626541411723063
ENSG00000005513,1.28266195298009
ENSG00000005700,0.81102554782901
ENSG00000005801,0.853251273949177
ENSG00000005810,0.777599612236104
ENSG00000005812,0.61781426237813
ENSG00000005844,0.754077038339614
ENSG00000005882,0.527013920765622
ENSG00000005884,0.854262491227534
ENSG00000005889,0.570958817462227
ENSG00000005893,0.606570441330071
ENSG00000005961,0.782356406979786
ENSG00000006007,0.283297894594223
ENSG00000006015,0.849863132761737
ENSG00000006016,1.44631679339299
ENSG00000006025,1.16461454426997
ENSG00000006062,0.69870567933387
ENSG00000006118,0.763645208519657
ENSG00000006125,0.372389816272742
ENSG00000006194,0.758209692812903
ENSG00000006282,0.831709492263762
ENSG00000006327,0.73488568914276
ENSG00000006432,1.05934819746262
ENSG00000006451,0.816979712685839
ENSG00000006453,0.575428998940083
ENSG00000006459,0.356434231833428
ENSG00000006530,0.932935792418305
ENSG00000006534,0.565766873499073
ENSG00000006555,1.17644658231382
ENSG00000006576,0.752633206677294
ENSG00000006607,0.795835968853345
ENSG00000006625,0.744526356787056
ENSG00000006634,1.01638938929834
ENSG00000006638,0.689569591637868
ENSG00000006652,0.66251060299281
ENSG00000006695,0.724606247582238
ENSG00000006712,0.722857595695799
ENSG00000006715,0.538949066357717
ENSG00000006740,1.20947495019929
ENSG00000006744,0.856494879691016
ENSG00000006756,0.587081195935504
ENSG00000006757,1.34237526040524
ENSG00000006831,0.602070233355072
ENSG00000007038,1.58738215803645
ENSG00000007047,0.660201210640329
ENSG00000007080,0.385838153808442
ENSG00000007129,0.735102273065325
ENSG00000007168,0.573164736450541
ENSG00000007202,0.658856356099395
ENSG00000007237,0.53873608159508
ENSG00000007255,0.807689758159401
ENSG00000007264,1.0216172121595
ENSG00000007312,1.04977989699934
ENSG00000007341,0.714628058845658
ENSG00000007350,1.22324950888785
ENSG00000007376,0.627149291774759
ENSG00000007392,0.802087445747466
ENSG00000007402,1.04830396144511
ENSG00000007516,0.910980173880474
ENSG00000007520,0.674252014631517
ENSG00000007541,0.372240024888322
ENSG00000007545,0.6908994066702
ENSG00000007923,0.755375442673684
ENSG00000007944,0.556747199645601
ENSG00000007968,0.600480826518069
ENSG00000008018,0.644543839617278
ENSG00000008083,0.488349055230351
ENSG00000008086,0.497504914936324
ENSG00000008128,0.495515013606556
ENSG00000008130,0.617757813757731
ENSG00000008226,0.826185840821285
ENSG00000008256,0.816975806014726
ENSG00000008277,0.924053858171074
ENSG00000008282,0.755394593566274
ENSG00000008283,1.33792315027046
ENSG00000008294,0.490623333994404
ENSG00000008300,1.49197173659616
ENSG00000008311,0.972895566476464
ENSG00000008323,0.631280935974751
ENSG00000008324,0.887392990603037
ENSG00000008382,0.69893384300474
ENSG00000008394,0.693259777325262
ENSG00000008405,0.866070523424036
ENSG00000008438,1.18774923045277
ENSG00000008441,0.599578737984581
ENSG00000008513,0.412942238746986
ENSG00000008516,0.802458283339639
ENSG00000008517,1.08704054813734
ENSG00000008710,0.884300741770148
ENSG00000008838,0.707299590323066
ENSG00000008853,0.758667317700931
ENSG00000008869,0.68872212173745
ENSG00000008952,0.293799334618944
ENSG00000008988,1.16412678273516
ENSG00000009307,0.236109926114809
ENSG00000009335,0.696611935365463
ENSG00000009413,0.597807517591077
ENSG00000009694,0.938997914552593
ENSG00000009724,0.910240801407852
ENSG00000009780,0.681201280822179
ENSG00000009790,0.814194286579599
ENSG00000009830,0.687553668579066
ENSG00000009844,0.692399367599102
ENSG00000009954,0.766989010924797
ENSG00000010017,0.420363156392458
ENSG00000010030,1.69799289323374
ENSG00000010072,0.656006144350264
ENSG00000010165,0.730636386443574
ENSG00000010219,0.929333223399639
ENSG00000010244,0.583675609214883
ENSG00000010256,0.594076987087854
ENSG00000010270,0.776328572329559
ENSG00000010278,0.747247072317347
ENSG00000010292,0.71284276835858
ENSG00000010295,0.704338471427666
ENSG00000010310,0.982939648796707
ENSG00000010318,0.590051537715723
ENSG00000010319,1.1109097569306
ENSG00000010322,0.627989332102858
ENSG00000010327,0.57309020825943
ENSG00000010361,0.602897182654879
ENSG00000010404,0.53791877631156
ENSG00000010539,0.55452499550473
ENSG00000010610,0.907408567449417
ENSG00000010626,0.79718452220082
ENSG00000010671,0.624715425198764
ENSG00000010704,0.664690319246068
ENSG00000010803,0.74522887977624
ENSG00000010810,0.892457049902854
ENSG00000010818,0.53284346690814
ENSG00000011007,0.773755555878607
ENSG00000011009,0.641500386001141
ENSG00000011021,0.668719745087381
ENSG00000011028,0.362404641171118
ENSG00000011105,0.517939129763204
ENSG00000011114,0.644626492194856
ENSG00000011132,0.664423415864202
ENSG00000011143,1.10132077700234
ENSG00000011198,0.702855293549311
ENSG00000011243,0.404648057745444
ENSG00000011258,0.602865214417521
ENSG00000011260,0.776590933661189
ENSG00000011275,0.671821964060063
ENSG00000011295,0.772801942940579
ENSG00000011304,0.670879200133862
ENSG00000011376,0.906510361494661
ENSG00000011405,0.614218493961212
ENSG00000011422,0.631297356191067
ENSG00000011426,0.604320156814657
ENSG00000011451,0.671375815627826
ENSG00000011454,0.53032100313716
ENSG00000011478,1.39675444534459
ENSG00000011485,0.87563526150943
ENSG00000011523,0.561907313007699
ENSG00000011566,0.644108189999621
ENSG00000011590,1.09521365340268
ENSG00000011600,0.571596278675997
ENSG00000011638,0.814980082928614
ENSG00000012048,0.342245701682576
ENSG00000012061,0.844054345467301
ENSG00000012124,0.98850943942802
ENSG00000012174,0.929217633538706
ENSG00000012211,0.766917505822326
ENSG00000012223,1.39832221563088
ENSG00000012232,0.494470450061661
ENSG00000012660,0.648753832655558
ENSG00000012779,0.578762672142363
ENSG00000012817,0.843049418088116
ENSG00000012822,0.401993898629852
ENSG00000012963,0.771803490636329
ENSG00000012983,0.510821412548601
ENSG00000013016,0.469608596098557
ENSG00000013275,0.709700477737281
ENSG00000013288,0.499591247447743
ENSG00000013306,0.467701262317766
ENSG00000013364,0.468778491775961
ENSG00000013374,0.631146881146321
ENSG00000013375,1.02048948385619
ENSG00000013392,1.41385670836425
ENSG00000013441,0.586705709218736
ENSG00000013503,0.779905883222469
ENSG00000013523,0.83696696668905
ENSG00000013561,0.440318569410542
ENSG00000013563,0.550710923623199
ENSG00000013573,1.50127580350667
ENSG00000013583,0.926350836801046
ENSG00000013619,1.34723676544002
ENSG00000013725,0.916257365057392
ENSG00000013810,0.523254742209312
ENSG00000014123,0.805679975628932
ENSG00000014138,0.666823040586006
ENSG00000014164,0.59041169143151
ENSG00000014216,0.414629077992505
ENSG00000014257,0.668233195429672
ENSG00000014641,0.969805863766102
ENSG00000014824,0.711895299646653
ENSG00000014914,0.655137999765385
ENSG00000014919,0.599292306728717
ENSG00000015133,0.896664808457159
ENSG00000015153,0.695042412979824
ENSG00000015171,0.803701169075115
ENSG00000015285,0.565784081044292
ENSG00000015475,0.572177630004975
ENSG00000015479,0.801904833116948
ENSG00000015532,0.866120870417757
ENSG00000015568,1.7821800956832
ENSG00000015676,0.634774345770176
ENSG00000016391,1.51505045578184
ENSG00000016864,0.737019575896605
ENSG00000017260,0.507815408949299
ENSG00000017483,0.486840992118523
ENSG00000017797,0.270431648451783
ENSG00000018189,0.820295096173063
ENSG00000018280,0.742984586678288
ENSG00000018408,1.51911442666861
ENSG00000018510,0.767204145707918
ENSG00000018610,0.714111164307613
ENSG00000018699,0.887671305838242
ENSG00000018869,0.797624118489075
ENSG00000019144,1.29287620647867
ENSG00000019169,2.21570502593151
ENSG00000019485,0.658362764049588
ENSG00000019582,0.873467816241805
ENSG00000019991,0.571325072550556
ENSG00000019995,0.268032716376446
ENSG00000020129,0.813276317347666
ENSG00000020181,0.620859229162912
ENSG00000020256,0.950979542503759
ENSG00000020426,1.0529101460182
ENSG00000020577,0.759504560409645
ENSG00000020633,0.977767855061125
ENSG00000020922,0.594303890113422
ENSG00000021300,0.775387588691167
ENSG00000021355,0.553486699130853
ENSG00000021574,0.548172201190276
ENSG00000021645,1.05897647201493
ENSG00000021762,0.95772251783024
ENSG00000021776,0.755524632776553
ENSG00000022267,0.486985363304729
ENSG00000022277,0.489314764599323
ENSG00000022556,1.42946563551136
ENSG00000022567,0.569564061006451
ENSG00000022840,0.49815384670514
ENSG00000022976,0.547477699705231
ENSG00000023041,0.696764102051941
ENSG00000023171,0.84410520985482
ENSG00000023191,0.636697083482403
ENSG00000023228,0.511494407700265
ENSG00000023287,0.548050551795199
ENSG00000023318,0.617177634057987
ENSG00000023330,0.432351452365319
ENSG00000023445,1.09637673022653
ENSG00000023516,0.744998192660317
ENSG00000023572,0.705324782493446
ENSG00000023608,0.775047182168532
ENSG00000023697,0.562213100397661
ENSG00000023734,0.378396555019892
ENSG00000023839,0.659820056994468
ENSG00000023892,0.551435319335045
ENSG00000023902,0.59650019364016
ENSG00000023909,0.512213561759234
ENSG00000024048,0.411438214429288
ENSG00000024526,1.58597632538955
ENSG00000024862,0.625167000991545
ENSG00000025039,0.750490080724773
ENSG00000025156,1.17872733378473
ENSG00000025293,0.599878377797535
ENSG00000025434,0.712920527479488
ENSG00000025708,0.537270936546292
ENSG00000025770,0.805197282444997
ENSG00000025772,0.705095796582399
ENSG00000025796,0.755462846597743
ENSG00000025800,0.325242408651416
ENSG00000026025,0.693118427219812
ENSG00000026036,0.999198343908547
ENSG00000026103,0.600715771130014
ENSG00000026297,0.706180397106765
ENSG00000026508,0.65044175699611
ENSG00000026559,1.46305177654925
ENSG00000026652,1.06565660897777
ENSG00000026751,1.09614228146628
ENSG00000026950,0.627648244290037
ENSG00000027001,1.02108729120852
ENSG00000027075,0.796688463589028
ENSG00000027697,0.648439350498608
ENSG00000027847,0.677131710052268
ENSG00000027869,1.11333238729082
ENSG00000028116,0.785679980524317
ENSG00000028137,0.511440374994309
ENSG00000028203,0.830191426925368
ENSG00000028277,0.602653916870061
ENSG00000028310,0.709554957298325
ENSG00000028528,0.610498605934694
ENSG00000028839,0.35473860223791
ENSG00000029153,1.18772187836486
ENSG00000029363,0.664357567108979
ENSG00000029364,0.660275128451286
ENSG00000029534,0.725232169479362
ENSG00000029639,0.801979108636458
ENSG00000029725,0.656242121843008
ENSG00000029993,1.34959430010236
ENSG00000030066,0.805782751525
ENSG00000030110,0.944236252562313
ENSG00000030419,0.840353047390753
ENSG00000030582,0.553791231322252
ENSG00000031003,0.662968020428239
ENSG00000031081,0.591184572546075
ENSG00000031691,0.938210663091349
ENSG00000031698,0.575441438237717
ENSG00000031823,0.599081021357348
ENSG00000032219,0.470157350520398
ENSG00000032389,0.745359738499675
ENSG00000032444,0.593174116602739
ENSG00000032742,0.704872778215005
ENSG00000033011,0.776399911851065
ENSG00000033030,0.624374470441878
ENSG00000033050,0.726245998134289
ENSG00000033100,0.515122050637773
ENSG00000033122,1.1450838393491
ENSG00000033170,1.02726599657854
ENSG00000033178,0.720103640145745
ENSG00000033327,0.542464088089167
ENSG00000033627,0.556521576886689
ENSG00000033800,0.524187751416372
ENSG00000033867,1.06160935315239
ENSG00000034053,0.708207125627927
ENSG00000034152,0.511261243073547
ENSG00000034510,0.935335575440926
ENSG00000034533,0.851158090892536
ENSG00000034677,0.6178439649443
ENSG00000034693,1.06188612676791
ENSG00000034713,0.274352972857301
ENSG00000035115,0.92918235006218
ENSG00000035141,0.760099094236292
ENSG00000035403,0.428965507337597
ENSG00000035499,0.904316347334449
ENSG00000035664,0.69006301794898
ENSG00000035681,0.514839050310226
ENSG00000035687,0.650763072792429
ENSG00000035720,0.916625842956153
ENSG00000035862,0.561347212774942
ENSG00000035928,0.772271927929992
ENSG00000036054,0.568829530421956
ENSG00000036257,0.560860934814205
ENSG00000036448,3.93421904708396
ENSG00000036549,0.897564249300405
ENSG00000037042,1.00085230229045
ENSG00000037241,1.02753001997417
ENSG00000037280,1.51325041473695
ENSG00000037474,0.723935554912763
ENSG00000037637,0.559725834616212
ENSG00000037749,0.58930684258485
ENSG00000037757,0.73659458277718
ENSG00000037897,1.34685265706638
ENSG00000038002,0.871705845989995
ENSG00000038210,0.970927955707003
ENSG00000038219,0.536473930406854
ENSG00000038274,0.488549515248596
ENSG00000038358,0.7461913046447
ENSG00000038382,0.804539075907231
ENSG00000038427,0.791692995502202
ENSG00000038532,0.374968158001655
ENSG00000038945,0.87435379564357
ENSG00000039068,0.55248342881554
ENSG00000039123,0.839302279244497
ENSG00000039319,0.531884369697726
ENSG00000039523,0.85695018008549
ENSG00000039650,0.63741188585034
ENSG00000040199,0.360144560533873
ENSG00000040275,0.652322835744852
ENSG00000040341,0.726598386123407
ENSG00000040487,0.864765760625002
ENSG00000040531,0.665387987953752
ENSG00000040608,1.04473894362992
ENSG00000040633,0.504954600367248
ENSG00000040933,0.814343654422892
ENSG00000041353,0.511782079659279
ENSG00000041357,0.833865170616784
ENSG00000041515,1.55686512218702
ENSG00000041802,0.905103612625372
ENSG00000041880,1.21837452591299
ENSG00000041988,0.931212819750128
ENSG00000042062,0.366231430481905
ENSG00000042088,0.969386681972807
ENSG00000042286,0.661740580582289
ENSG00000042317,1.21791408619305
ENSG00000042429,0.672836189678894
ENSG00000042445,0.776779881086178
ENSG00000042493,0.716119453509705
ENSG00000042753,0.239652947719314
ENSG00000042832,0.723741874734223
ENSG00000042980,0.963502246516391
ENSG00000043093,0.274766680376536
ENSG00000043143,0.77158401225284
ENSG00000043462,0.445815390476071
ENSG00000043514,1.06359167243781
ENSG00000043591,1.98423077839622
ENSG00000044090,0.50446548761611
ENSG00000044115,0.40824333916313
ENSG00000044446,0.570338665263875
ENSG00000044459,0.545705921008064
ENSG00000044574,0.583434255624284
ENSG00000046647,1.21490905152266
ENSG00000046651,0.850446972953729
ENSG00000046653,0.898947525537589
ENSG00000047056,0.591646544601967
ENSG00000047188,0.851426444643115
ENSG00000047230,0.918125406404098
ENSG00000047249,0.555190081370928
ENSG00000047315,0.773896292716235
ENSG00000047346,0.62610396906268
ENSG00000047365,0.778745993434725
ENSG00000047410,0.529796803349139
ENSG00000047457,1.08010605428549
ENSG00000047578,0.526969691926443
ENSG00000047579,0.586723721327113
ENSG00000047597,1.20912113110963
ENSG00000047621,0.849344839169313
ENSG00000047634,1.49611614215356
ENSG00000047644,0.4601876189075
ENSG00000047648,0.571297328163318
ENSG00000047849,0.873163904952227
ENSG00000047932,0.861327938934333
ENSG00000048028,0.797490220032383
ENSG00000048052,0.743725145070205
ENSG00000048140,0.408282140041261
ENSG00000048162,0.903219295192767
ENSG00000048342,0.58187915490389
ENSG00000048392,0.655585372287053
ENSG00000048405,0.800687135188321
ENSG00000048462,2.28328913504984
ENSG00000048471,0.528438717453693
ENSG00000048544,0.785121600148109
ENSG00000048649,0.599564061136707
ENSG00000048707,0.603130674497894
ENSG00000048740,0.511080611644801
ENSG00000048828,0.479206894094458
ENSG00000048991,0.700304750313617
ENSG00000049089,1.06799431587739
ENSG00000049167,0.982721202695195
ENSG00000049192,0.985492917937887
ENSG00000049239,0.548993659598297
ENSG00000049245,0.606704127984024
ENSG00000049246,0.81830520093886
ENSG00000049247,3.09288822634824
ENSG00000049249,0.932541344122841
ENSG00000049323,0.669032456998659
ENSG00000049449,0.997569770389445
ENSG00000049541,0.63754943973415
ENSG00000049618,0.769914168179269
ENSG00000049656,0.573165498629513
ENSG00000049759,0.415424688115131
ENSG00000049768,1.39761754329391
