"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.837381783241986,0.428558364534165,0.43529549247781,0.300664585472858
"ENSG00000000457",0.612807001160857,0.265454783219759,0.30836159139102,0.274751588363168
"ENSG00000000460",0.533789878946963,0.277035464095833,0.326048424962741,0.331078645784984
"ENSG00000000938",1.53358570411619,0.454926940442726,0.505404122566592,0.291776831604346
"ENSG00000000971",1.10432139281866,0.870285998284525,0.952983376708599,0.545251680737397
"ENSG00000001036",0.871981349711176,0.448904603779038,0.363087191608016,0.193210910109113
"ENSG00000001084",0.310500481154875,0.146561154359489,0.147033056911188,0.0985390568990703
"ENSG00000001167",0.613893415059073,0.226623831965558,0.351048308113892,0.247876219141137
"ENSG00000001460",0.842929725595804,0.494326262877563,0.407004596284931,0.445691216769215
"ENSG00000001461",0.827606886787909,0.305537351979082,0.326675455694334,0.298992372569452
"ENSG00000001497",0.559283691317145,0.448804285225237,0.216556688937728,0.172309322217666
"ENSG00000001561",0.668441318657117,0.323517758946103,0.463753182204202,0.218852279491183
"ENSG00000001629",0.513041644965385,0.285034407895697,0.272821162215472,0.195575052319183
"ENSG00000001630",1.0403183082923,0.632111176426667,0.503212483713594,0.30810542663499
"ENSG00000001631",0.704244142869663,0.368960619344923,0.43620128901741,0.264257066303028
"ENSG00000002016",0.864204636864498,0.26746820914211,0.552371434893791,0.206294086975207
"ENSG00000002330",0.654479729446789,0.374750403593925,0.456515986253967,0.283917434549311
"ENSG00000002549",1.15758919781182,0.706842394433517,0.649726558095456,0.446204212048585
"ENSG00000002586",0.439151022205322,0.303014862437749,0.216178963019991,0.1932840356809
"ENSG00000002587",1.78736769264042,0.663694640089851,0.804241855722616,0.387557001408722
"ENSG00000002726",3.37132210337957,1.95940033087067,2.40876872304312,1.5350123974844
"ENSG00000002745",1.52521169128557,0.755920598730503,0.525957737878548,0.542457722279809
"ENSG00000002822",0.626798178068348,0.340816678433482,0.327633942526949,0.263037419210806
"ENSG00000002834",0.787753902204813,0.297195897275845,0.334459447013199,0.229670772564079
"ENSG00000002919",0.769830428759137,0.306730174025547,0.315356202202469,0.176208035252745
"ENSG00000002933",2.83965829886724,1.55644525320447,1.47909879183751,1.10920491032445
"ENSG00000003056",0.635313905515424,0.273830385611894,0.212034716418346,0.162221751446634
"ENSG00000003096",1.63877563074933,0.896077417910653,0.902543058959227,0.542960280721954
"ENSG00000003137",Inf,Inf,Inf,7.41090372293166
"ENSG00000003147",1.22409472067483,1.02303410656371,0.422563822559315,0.442029953531263
"ENSG00000003249",2.9537150429998,1.28967295961559,1.2608079530544,0.776142447028359
"ENSG00000003393",0.783286430300432,0.597021814220688,0.51542278370204,0.360227797711068
"ENSG00000003400",0.658587056392353,0.238635562229186,0.285952455281781,0.190722066854406
