"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.623429306422412,0.670638098693157,0.385435972750671,0.309587664151429
"ENSG00000000457",0.550111007500617,0.429781149277526,0.359218996687816,0.200492593788462
"ENSG00000000460",0.851855551095795,0.567975626929999,0.414084882599624,0.203851882250908
"ENSG00000000938",1.36616208574921,0.445079736649783,0.505781704829113,0.267496927069
"ENSG00000000971",1.22288094892151,0.785232608869971,0.772933819844744,0.530590591357007
"ENSG00000001036",0.666498580602401,0.518452834619449,0.372574178435257,0.248103119587898
"ENSG00000001084",0.389053462196925,0.261551339986598,0.187864084415018,0.175837370977389
"ENSG00000001167",0.689470393778381,0.607102752890196,0.472038003599758,0.197212592263221
"ENSG00000001460",0.60303211340869,0.559094776298396,0.506450482079756,0.359858274521626
"ENSG00000001461",0.557884395354582,0.710221775662141,0.413901759979117,0.187815561638044
"ENSG00000001497",0.603558672822875,0.509579511874244,0.419790480095641,0.199231336249248
"ENSG00000001561",1.22330001957568,0.73436135799128,0.508563108508467,0.434484114164033
"ENSG00000001629",0.678574533226009,0.4788066979089,0.420054365254524,0.27691513239272
"ENSG00000001630",0.77768874087076,0.912811687036331,0.352403577432277,0.317175052108754
"ENSG00000001631",0.571525595463284,0.449458527584741,0.456745839155256,0.210645943250749
"ENSG00000002016",0.634924979353446,0.428876623388405,0.37660501973816,0.23410369590484
"ENSG00000002330",0.576419079032506,0.565379415271202,0.312679637587492,0.169797665688481
"ENSG00000002549",1.11082238590103,0.646963638368456,0.484421605329725,0.410430502996052
"ENSG00000002586",0.710332667647563,0.560891425443178,0.39593681764025,0.334276714061948
"ENSG00000002587",1.89090838966058,0.788384125885264,0.546855444300188,0.401452696699364
"ENSG00000002726",2.2777204814892,1.23189738983593,1.02002090275087,0.936716159172372
"ENSG00000002745",1.05173779384262,0.667938925902907,0.498240493978152,0.221780271583943
"ENSG00000002822",0.603431338072875,0.710440230707412,0.551275515158189,0.238593948473367
"ENSG00000002834",0.651524577313855,0.390359082115051,0.403016389910345,0.133054446104468
"ENSG00000002919",0.757769847655762,0.316494302575842,0.364086295563659,0.142942638910599
"ENSG00000002933",2.41998305722426,1.14503630336045,1.28167103940205,0.879652453887773
"ENSG00000003056",0.431145553720246,0.4563409070448,0.412451837180323,0.279641714867268
"ENSG00000003096",0.738037000682227,0.754503399419497,0.491031217883205,0.548686531872775
"ENSG00000003137",7.72226154785898,9.67878423357624,6.26999926452158,4.30261550317464
"ENSG00000003147",0.720794385137124,0.644963703155817,0.386311166085383,0.313611175510901
"ENSG00000003249",1.16514746410769,1.12270350830178,0.735935237502596,0.35697630057503
"ENSG00000003393",0.577371910833562,0.425937463022413,0.484426866451653,0.204822526427476
"ENSG00000003400",0.812024923062998,0.519342248569218,0.458565173248269,0.330608861890981
"ENSG00000003402",0.850267399740415,0.455937970525045,0.489919660072686,0.266325836896248
"ENSG00000003436",0.604276008992554,0.318925240209723,0.363092189479636,0.206408142642016
"ENSG00000003509",0.835728215051185,0.431134048160808,0.483367146717371,0.291828003054895
"ENSG00000003756",0.907218300292173,0.467597055625781,0.557806409132876,0.212835856847753
"ENSG00000003987",0.705998603940368,0.276297635708823,0.391511370351338,0.238968911244113
"ENSG00000004059",0.580772113721251,0.416708568540691,0.315672335950754,0.111017480101635
"ENSG00000004139",0.809025071943228,0.729560289431234,0.442066770887486,0.235471688655679
"ENSG00000004142",0.420574578201352,0.316059194506394,0.216739726505483,0.150891016766351
"ENSG00000004399",0.895610859250748,0.434313683879858,0.552297870859516,0.377860513026613
"ENSG00000004455",0.625796270327753,0.601543536130012,0.389336310851793,0.291082342585692
"ENSG00000004468",0.844432878799448,0.736096691842142,0.555431467071282,0.469429282076672
"ENSG00000004478",0.555453527244239,0.396981749099598,0.375758964117575,0.311378655816778
"ENSG00000004487",0.527566097277987,0.46830025003326,0.365779693272795,0.240477839963354
"ENSG00000004534",0.571381923237191,0.371425497171654,0.381302268616358,0.287957928453989
"ENSG00000004660",0.721078197779525,0.460949859008517,0.469972585853502,0.151888495990936
"ENSG00000004700",0.564898284653196,0.684526011921442,0.375536855367105,0.252447125684592
"ENSG00000004766",0.549288888188349,0.524274244027395,0.352877965056302,0.286764584305707
"ENSG00000004777",0.998772072339204,0.518140537519346,0.531649016649975,0.325909484299744
"ENSG00000004779",0.494386238604053,0.735148374969627,0.426303678264272,0.257305291907374
"ENSG00000004799",1.38297525716713,0.8636829693702,0.772943757986293,0.325964084365064
"ENSG00000004809",1.02930517008658,0.467675441887101,0.466950227353794,0.283360910113974
"ENSG00000004838",1.11897898818695,0.79221524203379,0.656610888434568,0.343767154989189
"ENSG00000004864",0.667185679342839,0.436287651570315,0.463315714796469,0.224045545534623
"ENSG00000004866",0.61742383012626,0.474053794737529,0.289088086470798,0.224832065923972
"ENSG00000004897",0.266120375397918,0.219944716733555,0.138497856078929,0.159486261588815
"ENSG00000004939",1.4269964734438,1.01387484760077,0.704903608536113,0.435514104504804
"ENSG00000004961",0.517953672943439,0.564349971429606,0.227234130520582,0.177040709438541
"ENSG00000004975",0.849832874814218,0.398603434253821,0.386681110855278,0.195347822366963
"ENSG00000005007",0.636380122349598,0.385388566424661,0.397633766528274,0.138291377201531
"ENSG00000005020",1.2087374323473,0.659426504383355,0.566772204293829,0.323914680888855
"ENSG00000005022",0.664825895931439,0.684879402415832,0.422038636805969,0.245548274970866
"ENSG00000005059",0.601119278601862,0.775412344518665,0.445409515737458,0.273738153150101
"ENSG00000005075",0.617101568957456,0.336106569474621,0.239301912242242,0.176918647047014
"ENSG00000005100",0.712496837635062,0.455426039243529,0.395452806508691,0.235165096654526
"ENSG00000005102",1.50614944970204,0.82917233087082,0.625648953982554,0.327860591804411
"ENSG00000005108",1.4698499638049,0.708756077707166,1.27072073325454,0.799611786005491
"ENSG00000005156",0.723248679096934,0.441829442338823,0.427246269817371,0.233988385060637
"ENSG00000005175",0.771029641003695,0.561651056032122,0.406342363465116,0.22946137562866
"ENSG00000005187",0.531399543243041,0.520973232794899,0.43662595818718,0.389899554985866
"ENSG00000005189",0.687799475546754,0.478576206210629,0.292656739146786,0.38136757623735
"ENSG00000005194",0.617489651237795,0.598539975712928,0.377335360680717,0.245849055518505
"ENSG00000005206",0.522330204497657,0.376335670963986,0.295203300381979,0.165834231852111
"ENSG00000005238",0.194840821132015,0.205114139170317,0.128196077419297,0.0865321374749758
"ENSG00000005243",1.75691395717858,1.02216141400336,0.901570496772654,0.52693313201582
"ENSG00000005249",0.767934706561907,0.434053598221876,0.314517985130318,0.224537118277422
"ENSG00000005302",0.721927227816263,0.419249671015041,0.458949825769103,0.296316423650577
"ENSG00000005339",1.25101302719441,0.594789132198238,0.474589960665067,0.205084983219446
