"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.783501019410474,0.541505895994728,0.353432824426517,0.235092896643921
"ENSG00000000457",0.72897592993946,0.430779766594018,0.284210463846657,0.165614581298996
"ENSG00000000460",0.732221912293912,0.430888786863736,0.261443787500755,0.198150889408212
"ENSG00000000938",0.321740625083248,0.203140289559581,0.172146502211399,0.16269794132732
"ENSG00000000971",1.52264324271081,1.01675086252699,0.753381300064989,0.567898872775071
"ENSG00000001036",1.31126128081138,0.608755106877842,0.497115265984172,0.309527860806103
"ENSG00000001084",0.738493588140227,0.514348248919411,0.299410255198431,0.338855655794809
"ENSG00000001167",0.827306731761769,0.567640899632394,0.246060729822357,0.22433588077815
"ENSG00000001460",1.43147208209789,1.00960754088071,0.70722737710631,0.367150795672649
"ENSG00000001461",0.828741515170785,0.531513821425906,0.492880248154218,0.319347945579298
"ENSG00000001497",0.952592684872462,0.579273943199173,0.695397275096967,0.30201418030627
"ENSG00000001561",1.70102948535878,1.05446580803987,0.805493542416895,0.70915693691999
"ENSG00000001629",0.83288585701367,0.477217925487181,0.345716998971035,0.325685136776803
"ENSG00000001630",1.87658048579492,0.877015066482755,0.737255746983266,0.422369409166977
"ENSG00000001631",1.04034825121372,0.523022311130671,0.345472933398292,0.259538082440302
"ENSG00000002016",0.630959111736737,0.570781972947394,0.432241489900646,0.381832486220171
"ENSG00000002330",1.3394166470134,0.487692698108692,0.421102448044694,0.205525655348027
"ENSG00000002549",1.29653759971135,0.984777344536681,0.813054501830961,0.631903578664086
"ENSG00000002586",1.06094834487808,0.659177177591595,0.430242561310082,0.37243647944039
"ENSG00000002587",1.50425830617042,0.760731096091688,0.692221041867999,0.456619679305623
"ENSG00000002726",4.81678717571384,2.39094572101758,1.47261464214997,0.836655236657359
"ENSG00000002745",1.26340948477526,0.72456801541562,0.451612546226024,0.385769146852108
"ENSG00000002822",1.0413819226221,0.604050627225687,0.535955432864408,0.279365186525607
"ENSG00000002834",0.520304511277518,0.351929123470657,0.237394111279946,0.241160772308791
"ENSG00000002919",0.612313359939344,0.323804815056895,0.200348025670025,0.222212314390059
"ENSG00000002933",5.29616611430354,1.70302084587247,1.4274668228663,0.870534965046352
"ENSG00000003056",0.810751666720366,0.526842137562744,0.483342148937229,0.346618181627263
"ENSG00000003096",1.71447498399111,0.894158766354092,0.642192856699283,0.571325845308489
"ENSG00000003137",Inf,Inf,Inf,Inf
"ENSG00000003147",0.856986658412136,0.447213503431695,0.312465328267363,0.342206934759792
"ENSG00000003249",2.76954301619089,1.42454456998835,1.11136523815252,0.735500257662329
"ENSG00000003393",0.774846433087681,0.478018240720505,0.444812488700705,0.261786930806732
"ENSG00000003400",0.423390395174903,0.376222543580801,0.340764629048836,0.26030282534168
"ENSG00000003402",0.393098974364655,0.288054660675906,0.197779221369132,0.235147147228416
"ENSG00000003436",0.948064991599744,0.589737484793412,0.366125073547869,0.335467599101235
"ENSG00000003509",1.00890907326508,0.447373225413127,0.342977885734076,0.282591164145603
"ENSG00000003756",0.604386370907428,0.310157362843561,0.220224952280411,0.186393087647332
"ENSG00000003987",1.34565055588293,0.693857788313704,0.507862762042759,0.416561705904575
"ENSG00000004059",0.513955240387636,0.282254581591998,0.168154414195566,0.141674924193268
