ENSEMBL,logFC,P.Value,pi_value,sig95,sig90,sig85,sig80
ENSG00000283765,-3.26727891128104,0.00919791649802691,6.65319447574675,3.07843664547726,1.77287965424696,1.07192763300096,1.01025449223322
ENSG00000261459,-2.61087736683659,0.0116701559538948,5.04662580083737,Inf,Inf,3.95567107558952,2.07559964591055
ENSG00000181625,2.2801115147457,0.00632780743324081,5.01338777284616,5.15690779380238,2.391543304377,1.88913499297964,1.16963940761121
ENSG00000228253,-1.47647908915973,0.000576803573083259,4.78227451399159,2.34340226996166,1.57264035734648,0.83926846492079,0.584613829911522
ENSG00000206557,-1.8347709248156,0.00347831293004245,4.51102531365624,2.32897179895384,2.05156106018224,1.30551986198266,0.687561498368763
ENSG00000264668,-2.30505542007627,0.0162527605827414,4.12391209776324,Inf,Inf,17.3016836752086,10.8382944125547
ENSG00000145113,-1.95532463298301,0.00842918225311306,4.05576281521149,3.87208201031066,3.20767946835542,1.64583661853824,0.89219142454785
ENSG00000180834,2.09497027505684,0.0135142663638524,3.91593420374616,2.34319542637834,1.79873820856397,1.42638776744475,1.38343356686042
ENSG00000125551,-2.16666161338421,0.0163238130261686,3.87221081020512,1.55112947342277,2.05704880907026,1.33986466817334,1.36478664302573
ENSG00000269242,1.8846613824144,0.0130732997128606,3.54997603946504,1.56928157852114,1.38811939139369,1.1061694433697,0.882324716898174
ENSG00000261052,-1.57893055256993,0.00845674301253381,3.27280230218638,3.86803002591621,3.0254049546371,1.98030784942685,1.04857137894856
ENSG00000273079,-2.16263192758211,0.0310942332262485,3.25977867775837,Inf,7.73363208564566,6.66957709422854,2.9631474699474
ENSG00000106341,1.40619995143883,0.00583327052270594,3.14157427165668,1.91246389831632,1.80851634615944,1.15230596875505,0.666813169843516
ENSG00000283088,1.81957665757634,0.0222146663915083,3.00841563446718,3.0396886667688,1.89781440290926,2.1772239526125,1.0448074040813
ENSG00000050628,-1.57449092754311,0.0128360885916961,2.97825554350282,2.3579331962377,3.41301910735554,1.54001038144181,0.915085685511966
ENSG00000128886,1.30348755929879,0.00581820681976976,2.91356952880299,1.6307520845898,1.26524718132048,0.891679228573393,0.589857713978003
ENSG00000198502,1.62170678837972,0.0184287140585625,2.8128584818255,2.36798334780403,2.35322036303098,1.72567188761102,1.49128259964223
ENSG00000115155,1.70703843204182,0.0239337665138412,2.76709043565235,3.2366603451657,1.40498552406222,1.17863524265196,1.3054475072756
ENSG00000135862,0.948021367012081,0.0014558108580772,2.68943711937473,1.22067752757759,1.18885950308307,0.574878283974839,0.454611452938924
ENSG00000240764,-1.4712515779096,0.0174782509253095,2.58572763485363,2.04772908596339,1.97904226807959,0.846673396607588,0.967794600094678
ENSG00000243207,-1.94692860586877,0.0546904350064771,2.45719644178676,Inf,Inf,Inf,Inf
ENSG00000106686,-1.02883344475051,0.00446852176831295,2.41758999206577,1.53570962429792,1.11348827732771,0.674834190199987,0.66009560495034
ENSG00000182489,1.20175158675628,0.0100940546188809,2.39861727172997,1.83679875121482,1.41545591835454,0.691268290010949,0.489644975572787
ENSG00000164082,-1.15662342406423,0.0084579062541038,2.39737631972834,1.27556778914675,1.80590344689656,0.770414097425581,0.937208801913272
ENSG00000268041,-1.38007156058611,0.0223819385754881,2.27725925692658,2.03427899398182,1.78587192876285,1.08073952284309,0.818615125650802
ENSG00000128218,1.1129523070434,0.0110189226727831,2.17900576619537,2.09338749989654,2.45924725064959,0.871687687890411,0.665826943965293
