ENSEMBL,logFC,P.Value,pi_value,sig95,sig90,sig85,sig80
ENSG00000254692,3.32801242111607,0.00198882407533327,8.99030483975056,Inf,Inf,Inf,7.9236506479949
ENSG00000116299,-2.62239516994682,0.000445362831985805,8.78839629841374,4.28461181586659,1.7321798712526,2.04141462960663,0.956213519324832
ENSG00000036448,-5.15364173229177,0.0431377538682195,7.03545521342103,6.63198800519447,5.44334820413081,2.90230370878273,3.25325438022199
ENSG00000166803,2.1738483498222,0.000596369184326071,7.00954097360633,3.14841416685735,1.98261366765959,1.96700919249594,1.4243552300875
ENSG00000273079,2.96955512951259,0.00464395186009124,6.92830557108944,Inf,5.88450632635509,5.44748041489126,3.24159111692801
ENSG00000256436,-1.55984687744271,4.23116451202715e-05,6.82205285045527,2.656257966183,0.911984303743029,1.39942893336547,0.580918711239649
ENSG00000139329,2.6630516042354,0.00567975701555117,5.98033574413502,Inf,9.0893192934554,4.3374791637822,3.43430195702255
ENSG00000278224,-2.04232052026041,0.00204350396672086,5.49307533862994,2.48270703704701,1.29295644416423,1.54368917615434,0.779980240784756
ENSG00000176720,-2.71338577321485,0.010345276398571,5.38677054646459,2.67957129279838,1.64043929559983,1.5278651536581,1.18020890911969
ENSG00000147689,2.48241973552782,0.00739159749778484,5.29068608139014,3.46321694918928,3.17774216453608,2.9889806858027,2.41701059669964
ENSG00000139734,1.49661637022773,0.000351729374109647,5.16900068987565,1.60223591620458,0.914691020016546,0.7853192352528,0.492882935436806
ENSG00000152078,1.53987570278956,0.000633400851353696,4.92501734770951,0.867524442375397,0.667952562064703,0.609910428018468,0.542596068476531
ENSG00000169894,2.32223471362269,0.00776226500874548,4.89994203097619,5.55460389292155,2.01159961822252,1.42209250394342,1.47891464699538
ENSG00000261459,2.73692132075313,0.0162559456974802,4.89631874329902,Inf,Inf,Inf,0.436052934127972
ENSG00000076864,2.74362274831631,0.0192353019360639,4.70778499604145,4.7132698403638,2.1364387615902,2.14543663717951,1.33893860291315
ENSG00000116675,1.63756630892121,0.00165606393155455,4.55394565119913,1.04288987944119,0.861056799398869,0.75126118068728,0.722371319746773
ENSG00000145113,2.1106861588949,0.00701531427619089,4.54631850628437,9.33019464328264,3.59943379990065,1.702318781315,2.61766567201282
ENSG00000105948,-1.84224694923712,0.00389387541521381,4.43911131329544,1.61555837073313,1.08053766435444,1.46665698082652,0.926259809884255
ENSG00000259040,3.42844905891072,0.0517202868298425,4.41014799208047,Inf,Inf,3.26039027967163,2.11230999323889
ENSG00000187498,1.95713913389989,0.0057234244305959,4.38857928610392,2.05532561200544,1.50236251619855,0.818889313557279,0.894327268223075
ENSG00000270181,2.16774161890752,0.0140026155273405,4.01853954694126,Inf,7.34270213756308,11.1115413603406,5.52918791302941
ENSG00000107130,-1.55693808569268,0.002808336460923,3.97260671386798,1.06456555875482,0.580748712442529,0.400629227397753,0.327144555778262
ENSG00000259024,-2.51878107643111,0.0267156290306055,3.96263352847708,2.53343089131201,2.10171391770215,1.46759710098697,0.808634222412068
ENSG00000171798,-1.70465771654875,0.00510177535880824,3.90755052013256,4.54548351138894,1.73216054297301,1.33298319190905,1.21993622662101
ENSG00000258644,2.17225312257591,0.0167843153891219,3.85595862907418,7.10911249228696,5.12912395960259,3.76135856044353,2.50935834054185
ENSG00000105971,1.59542334721507,0.00402306903028919,3.8217449160978,2.0750801578812,1.21097995917264,0.669164140138733,0.865198305672873
ENSG00000113389,1.9297715617173,0.0108233425092908,3.79323346684427,3.72147438261734,2.48923040684235,1.75953407360855,1.12628289190384
ENSG00000109674,1.26494954488037,0.00105141878197948,3.76730343393354,1.54561612927812,0.754197767897445,0.69586139120643,0.463872457735
ENSG00000103426,-2.63806798524108,0.0431719535395121,3.60043069886943,2.37982617680136,1.71061568975752,1.37116696814325,0.772824638342715
ENSG00000124257,-2.05931481281941,0.0186820733568956,3.55967995214762,6.19185834009875,2.41248653908053,3.28392297995988,2.15074404304483
ENSG00000125551,2.18892409171209,0.0264631150741891,3.4527191922903,2.89736235934318,2.49268642603452,1.01794832620393,1.11481236749185
ENSG00000137804,1.05610884090168,0.000552262568272195,3.44064882551242,1.18728126163774,0.66973567997334,0.614979556087975,0.324457055849267
ENSG00000104522,1.55650893234157,0.00623269562828753,3.43260663113206,1.27334039375661,0.71950763098001,1.14673040885246,0.634207531398861
ENSG00000243207,2.33400634819424,0.0373850909121935,3.3313308992807,Inf,Inf,0.338246112220185,Inf
ENSG00000205923,2.18137429249415,0.0299017585625316,3.32507596601594,3.46993389249964,2.41748912305313,2.36123176496905,1.33323754153359
ENSG00000260238,-1.86716754859206,0.0167368830337052,3.31669717798695,3.07169144404498,1.83252912061117,1.83559651599013,1.1854555538981
ENSG00000185482,-1.00454943224137,0.000502400381471848,3.31395838918402,1.64034648896965,1.06550752655784,0.799828500958064,0.686592520070115
ENSG00000145354,1.33716345911321,0.00351074895746545,3.2822017268613,1.08118569138959,0.715595183997359,0.73468653640396,0.624993060356661
ENSG00000283765,2.62037538471597,0.0584311558918179,3.23185445134737,6.42629716762857,3.50326456123382,2.08116042926404,1.82444006922302
ENSG00000271741,-1.42302458387827,0.00545821510122778,3.22023256187802,1.06750844446312,0.722417842200069,0.773880993586603,0.461217122084942
ENSG00000169621,0.853134667927522,0.000198380369082224,3.15873222226242,1.16715805195382,0.413071888625589,0.521490198314265,0.427012472829103
ENSG00000133742,2.1141708999598,0.032351588534652,3.15033533850196,3.68641149964828,1.30596762671127,1.81237166594296,1.22400459386582
