"ENSEMBL","ENTREZID","SYMBOL","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000205560","1375","CPT1B","protein_coding",1.09941668245336,3.20918009709877,3.95158437162482,0.000226580028468769,0.71274342507221
"ENSG00000187510","338809","C12orf74","protein_coding",-1.88096108413225,-0.406208761326147,-3.93542339688428,0.000238744286922365,0.71274342507221
"ENSG00000187116","353514","LILRA5","protein_coding",-1.16273812188865,5.9418623757757,-3.77238275507088,0.000402367998674997,0.71274342507221
"ENSG00000081377","8555","CDC14B","protein_coding",0.618058359546807,3.52334456656173,3.74457435681906,0.000439372418705119,0.71274342507221
"ENSG00000116299","57535","KIAA1324","protein_coding",-2.4284879102098,3.97482004973419,-3.743578153844,0.000440756848185266,0.71274342507221
"ENSG00000160783","11243","PMF1","protein_coding",-0.476529664112764,3.934463641582,-3.69418680848537,0.000514893092370481,0.71274342507221
"ENSG00000178718","54913","RPP25","protein_coding",-1.02589825940501,0.730107402903226,-3.69039957730267,0.000521046106896163,0.71274342507221
"ENSG00000198938","4514","COX3","protein_coding",0.612694419662456,7.99989467921703,3.65145228725733,0.000588545915385553,0.71274342507221
"ENSG00000155893","92370","PXYLP1","protein_coding",0.56498742184609,3.28369330686177,3.6381988079795,0.000613366423433485,0.71274342507221
"ENSG00000213949","3672","ITGA1","protein_coding",1.70952278078417,3.70304869353023,3.63174447809743,0.000625813216310551,0.71274342507221
"ENSG00000149418","6768","ST14","protein_coding",-1.08549755234854,2.81397078622948,-3.6284701441643,0.000632219539077864,0.71274342507221
"ENSG00000182810","55794","DDX28","protein_coding",-0.41819525820687,3.28094555834185,-3.58341101155546,0.000726999288350564,0.71274342507221
"ENSG00000111057","3875","KRT18","protein_coding",-1.74734261015023,-0.237716681414295,-3.57185416580531,0.00075341167410083,0.71274342507221
"ENSG00000069869","4734","NEDD4","protein_coding",-1.04483128366407,2.69394662565766,-3.53802158151215,0.000836099459672944,0.71274342507221
"ENSG00000166762","117155","CATSPER2","protein_coding",1.02748014650968,1.45473799147578,3.50656986239276,0.000920670331835978,0.71274342507221
"ENSG00000187778","10445","MCRS1","protein_coding",-0.372118234457908,4.65584930275809,-3.48828775150203,0.000973509653831229,0.71274342507221
"ENSG00000184226","5101","PCDH9","protein_coding",-0.855823302849579,4.32536169340019,-3.47596705179896,0.00101073357309527,0.71274342507221
"ENSG00000105948","79989","TTC26","protein_coding",-2.09304718337645,0.419134027622159,-3.46985195188052,0.00102970779852813,0.71274342507221
