"ENSEMBL","ENTREZID","SYMBOL","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000182810","55794","DDX28","protein_coding",-0.454388825672658,3.28094555834185,-3.41548132075634,0.00121396378773967,0.999787390270217
"ENSG00000096060","2289","FKBP5","protein_coding",-0.849231409233002,6.20684995668978,-3.07226488320577,0.00332150776794879,0.999787390270217
"ENSG00000143195","387597","ILDR2","protein_coding",-1.66323558083595,-1.13714572183589,-3.05774351875406,0.00346150598554731,0.999787390270217
"ENSG00000149418","6768","ST14","protein_coding",-1.01765146436485,2.81397078622948,-3.01352840151482,0.00392250449216975,0.999787390270217
"ENSG00000101447","81610","FAM83D","protein_coding",-1.78631508331521,-0.532420464180297,-3.00545725850124,0.00401261007150211,0.999787390270217
"ENSG00000174721","143282","FGFBP3","protein_coding",0.84229423369387,0.374381668714902,3.00475234733382,0.00402057065987506,0.999787390270217
"ENSG00000203965","84455","EFCAB7","protein_coding",0.559907392732632,1.73854407446329,2.92797564967048,0.00498134784494105,0.999787390270217
"ENSG00000140854","10300","KATNB1","protein_coding",-0.357577925295615,3.8248891048811,-2.89293383691849,0.00548732389683645,0.999787390270217
"ENSG00000119673","10965","ACOT2","protein_coding",0.666829793607715,1.77742676934865,2.86919083567861,0.00585681604511439,0.999787390270217
"ENSG00000167601","558","AXL","protein_coding",-1.04639098173233,-0.136485439143699,-2.8208560157084,0.00668123681507664,0.999787390270217
"ENSG00000187510","338809","C12orf74","protein_coding",-1.52849564035845,-0.406208761326147,-2.80320190762888,0.0070081936179024,0.999787390270217
"ENSG00000185614","389119","INKA1","protein_coding",1.02369393987481,0.468164581417109,2.7994694672984,0.00707918349323843,0.999787390270217
"ENSG00000171503","2110","ETFDH","protein_coding",-0.406312604306798,3.28288002046462,-2.77614227304268,0.0075381010523663,0.999787390270217
"ENSG00000111962","10090","UST","protein_coding",0.542049908718768,2.77131524734647,2.72928939570921,0.00854370486071106,0.999787390270217
"ENSG00000147872","123","PLIN2","protein_coding",-0.48319560966058,4.41318135129441,-2.68498217906648,0.0096066608478412,0.999787390270217
"ENSG00000056277","55609","ZNF280C","protein_coding",0.605692544712016,1.99836416816619,2.68112886896365,0.00970461013819499,0.999787390270217
"ENSG00000100433","54207","KCNK10","protein_coding",-1.84597395560009,-1.38994487987332,-2.64444225995725,0.0106840276168242,0.999787390270217
"ENSG00000108556","1145","CHRNE","protein_coding",-1.37940374666245,0.398698900833141,-2.64287031943744,0.010727945352398,0.999787390270217
"ENSG00000100802","60686","C14orf93","protein_coding",-0.433322860909866,2.78439753217501,-2.60692175987683,0.0117783971368714,0.999787390270217
"ENSG00000110090","1374","CPT1A","protein_coding",-0.5744345578124,5.46939913576637,-2.58954526835832,0.0123190534965732,0.999787390270217
"ENSG00000143674","84451","MAP3K21","protein_coding",0.708431425430619,1.03125557675349,2.55748156196119,0.0133763603468393,0.999787390270217
"ENSG00000102317","5935","RBM3","protein_coding",-0.379274489222098,6.30091533822609,-2.51127261634369,0.0150453748857881,0.999787390270217
"ENSG00000196456","285971","ZNF775","protein_coding",-0.664035551346069,0.788207390071043,-2.5037431815318,0.0153345337363245,0.999787390270217
"ENSG00000240230","90639","COX19","protein_coding",0.271704596703741,4.55624677592993,2.49247538890087,0.0157766579658841,0.999787390270217
"ENSG00000116922","54955","C1orf109","protein_coding",0.411053671162882,2.59074731537429,2.47171552036389,0.0166215083515949,0.999787390270217
"ENSG00000155254","83742","MARVELD1","protein_coding",-0.762113451996798,1.84231745363871,-2.46941196344676,0.0167177285007112,0.999787390270217
"ENSG00000183605","119559","SFXN4","protein_coding",-0.596677641300521,1.25812365768376,-2.45349307059266,0.0173965164491655,0.999787390270217
"ENSG00000127329","5787","PTPRB","protein_coding",-1.31163222753732,-0.0861409370374957,-2.44644600313206,0.0177048611409746,0.999787390270217
"ENSG00000121966","7852","CXCR4","protein_coding",-0.552987071845874,7.51132763660538,-2.41831242083887,0.0189854815065878,0.999787390270217
"ENSG00000174672","9024","BRSK2","protein_coding",0.657595261625791,0.802715677041758,2.4164594075669,0.019072682063609,0.999787390270217
"ENSG00000198585","131870","NUDT16","protein_coding",-0.409406614195636,5.16052022479898,-2.41163942854091,0.0193011922724537,0.999787390270217
"ENSG00000004799","5166","PDK4","protein_coding",-1.06044612344209,4.04060909900109,-2.40023612136916,0.0198516303619696,0.999787390270217
"ENSG00000197653","196385","DNAH10","protein_coding",-1.62682886020237,0.770286455162777,-2.39887695996673,0.0199181680067317,0.999787390270217
"ENSG00000179094","5187","PER1","protein_coding",-0.802103089167115,3.12529649634323,-2.3913187455788,0.0202918429099878,0.999787390270217
"ENSG00000173269","79812","MMRN2","protein_coding",1.00864240687059,-0.591039135334314,2.38960635324725,0.0203773713719569,0.999787390270217
"ENSG00000187391","9863","MAGI2","protein_coding",-1.73400095800196,-1.11741804892078,-2.38869351814964,0.0204230964730089,0.999787390270217
"ENSG00000112576","896","CCND3","protein_coding",-0.302494221193935,7.16455391894416,-2.36778536305106,0.0214959021277807,0.999787390270217
"ENSG00000103066","23659","PLA2G15","protein_coding",0.565206754398909,2.54413490330336,2.31961180539305,0.0241618480835138,0.999787390270217
"ENSG00000212123","163154","PRR22","protein_coding",-1.03297402247517,-1.06338952599724,-2.31379569256589,0.0245028835469647,0.999787390270217
"ENSG00000111057","3875","KRT18","protein_coding",-1.31107335764779,-0.237716681414295,-2.31344682116922,0.0245234757107338,0.999787390270217
"ENSG00000183801","283298","OLFML1","protein_coding",1.06195180564394,0.501026558322018,2.30641602051204,0.0249417670377765,0.999787390270217
"ENSG00000105767","199731","CADM4","protein_coding",-0.831729547434679,0.802749555486189,-2.30585967132714,0.0249751361021975,0.999787390270217
"ENSG00000138286","317662","FAM149B1","protein_coding",0.242658687280372,3.94906367923307,2.29314550500859,0.0257486197801719,0.999787390270217
"ENSG00000122025","2322","FLT3","protein_coding",-0.795928558363542,1.93990593240044,-2.29139532182931,0.0258567454171296,0.999787390270217
"ENSG00000173531","4485","MST1","protein_coding",0.510307824845439,2.12391399746079,2.27708463545958,0.0267560989540374,0.999787390270217
"ENSG00000276547","56101","PCDHGB5","protein_coding",-1.41928627070443,0.197635330821024,-2.2716686549032,0.0271036419760663,0.999787390270217
"ENSG00000277957","100533955","SENP3-EIF4A1","protein_coding",-2.34730221574445,-1.62435480760291,-2.27073524508838,0.027163941720398,0.999787390270217
"ENSG00000080298","5991","RFX3","protein_coding",0.32750105892228,4.49080605723838,2.26467587284239,0.0275582882362728,0.999787390270217
"ENSG00000146955","401409","RAB19","protein_coding",-1.28670987608833,-1.12648301831818,-2.26116834548714,0.0277888715256795,0.999787390270217
"ENSG00000163312","113510","HELQ","protein_coding",0.376605998996533,3.70454489652911,2.2603349488262,0.0278439094095805,0.999787390270217
"ENSG00000166881","23306","NEMP1","protein_coding",0.310076004680039,3.86235335743995,2.25482546531068,0.0282101942422983,0.999787390270217
"ENSG00000269313","79917","MAGIX","protein_coding",-0.92863902795097,-0.0290463927100302,-2.25163323940785,0.028424368860019,0.999787390270217
"ENSG00000186081","3852","KRT5","protein_coding",-2.28107749262276,-1.64403015798244,-2.25135337055489,0.0284432144469506,0.999787390270217
"ENSG00000163702","84818","IL17RC","protein_coding",-0.626606432501524,0.912864010513632,-2.25083778521168,0.0284779614879035,0.999787390270217
"ENSG00000099958","91319","DERL3","protein_coding",-1.54330786945197,1.07115761599865,-2.24714512222855,0.0287279228263833,0.999787390270217
"ENSG00000220201","100125288","ZGLP1","protein_coding",0.877574438423209,-0.462092521331821,2.24450900541398,0.0289075510592051,0.999787390270217
"ENSG00000175556","79836","LONRF3","protein_coding",0.507494805546636,2.33667904624828,2.2411593137405,0.0291372363886895,0.999787390270217
"ENSG00000179588","161882","ZFPM1","protein_coding",-0.562754169091257,2.5977769324402,-2.24060353141267,0.0291755016188265,0.999787390270217
"ENSG00000168209","54541","DDIT4","protein_coding",-0.762313561108131,4.64890813083959,-2.23613161757216,0.0294850107304202,0.999787390270217
"ENSG00000171953","91647","ATPAF2","protein_coding",-0.38126820146408,2.82397157198935,-2.234876759413,0.0295723816506528,0.999787390270217
"ENSG00000064115","51768","TM7SF3","protein_coding",0.2589015122328,4.05396753096547,2.23131475173144,0.0298216384945849,0.999787390270217
"ENSG00000168795","9925","ZBTB5","protein_coding",0.32999401799623,3.76466144488317,2.22435483388115,0.0303140318587149,0.999787390270217
"ENSG00000002745","51384","WNT16","protein_coding",0.777349751460586,0.155632632118729,2.22339740341718,0.0303823259271337,0.999787390270217
"ENSG00000175970","84747","UNC119B","protein_coding",0.295760901777026,4.2942195693708,2.21669571305604,0.0308641762142418,0.999787390270217
"ENSG00000133131","79710","MORC4","protein_coding",0.605563720620159,1.76529624228814,2.21566836092896,0.0309386356917626,0.999787390270217
"ENSG00000148057","414328","IDNK","protein_coding",0.424726314146593,1.54688888165765,2.20318471081894,0.0318561559350745,0.999787390270217
"ENSG00000284024","51182","HSPA14","protein_coding",0.251221956743136,4.03897313268328,2.20270460031736,0.0318919168813446,0.999787390270217
"ENSG00000137413","129685","TAF8","protein_coding",-0.216643529680865,4.86615973897695,-2.19755861586654,0.0322774415081076,0.999787390270217
"ENSG00000123179","84650","EBPL","protein_coding",-0.511677864853581,1.45147553625795,-2.19663053423471,0.0323474063136629,0.999787390270217
"ENSG00000232859","201229","LYRM9","protein_coding",-0.443716768217432,2.12576372310385,-2.19502527808052,0.0324687362118901,0.999787390270217
"ENSG00000178537","788","SLC25A20","protein_coding",-0.413541319387273,4.25502853890115,-2.19349397872293,0.0325848494666108,0.999787390270217
"ENSG00000186132","130355","C2orf76","protein_coding",-0.688349225998566,0.390999202721927,-2.18806498346469,0.0329994621977989,0.999787390270217
"ENSG00000171680","57449","PLEKHG5","protein_coding",1.54768525088143,-0.128743964627998,2.17595438635622,0.03394111097474,0.999787390270217
"ENSG00000196826",NA,NA,"protein_coding",-2.22989909538004,-2.48797619905297,-2.17000177170506,0.0344125468425126,0.999787390270217
"ENSG00000070669","440","ASNS","protein_coding",-0.521632011835988,2.5405360615814,-2.16888731659394,0.0345014458760079,0.999787390270217
"ENSG00000262209","56102","PCDHGB3","protein_coding",-1.25476943425173,0.331959394414706,-2.1686865793491,0.0345174799109048,0.999787390270217
"ENSG00000165209","55342","STRBP","protein_coding",0.466760329159941,3.990761996491,2.16667575955926,0.0346784569842132,0.999787390270217
"ENSG00000260861",NA,NA,"protein_coding",-1.65246743476482,0.678781307622025,-2.16134223507419,0.0351086308895685,0.999787390270217
"ENSG00000188493","284325","C19orf54","protein_coding",-0.750625991416726,0.368242551313428,-2.16097552634707,0.0351383789613543,0.999787390270217
"ENSG00000204315","63943","FKBPL","protein_coding",0.513952668501215,0.900894006008494,2.15730138568323,0.0354376546518711,0.999787390270217
"ENSG00000042317","55812","SPATA7","protein_coding",0.70303355265529,0.811415137829734,2.15485420110331,0.0356382272573383,0.999787390270217
"ENSG00000099783","4670","HNRNPM","protein_coding",-0.235853245146068,5.75885392876369,-2.15361500378809,0.0357401716430003,0.999787390270217
"ENSG00000169129","84632","AFAP1L2","protein_coding",-0.531631916624875,1.18971389199104,-2.13798337676342,0.0370482457703799,0.999787390270217
"ENSG00000170365","4086","SMAD1","protein_coding",-0.867035137188371,0.297968262285611,-2.13358171538793,0.037424062536755,0.999787390270217
"ENSG00000167378","126298","IRGQ","protein_coding",0.257814264559133,4.10631213612068,2.13192576134615,0.0375663098960149,0.999787390270217
"ENSG00000164306","201973","PRIMPOL","protein_coding",0.390044956712974,2.51322234287191,2.13088439479706,0.0376560058410301,0.999787390270217
"ENSG00000105426","5802","PTPRS","protein_coding",-0.845993111759142,1.61216172287521,-2.12692747298294,0.0379985370346163,0.999787390270217
"ENSG00000159761","388284","C16orf86","protein_coding",-0.641163502117177,0.558203614766139,-2.12065054031984,0.0385474875029144,0.999787390270217
"ENSG00000104154","7782","SLC30A4","protein_coding",0.45961598599904,2.47659173718004,2.1116393622002,0.0393476682233767,0.999787390270217
"ENSG00000163913","55764","IFT122","protein_coding",-0.337560937780722,2.76239931052541,-2.11040215237583,0.0394586548518217,0.999787390270217
"ENSG00000114439","56987","BBX","protein_coding",0.222835433045072,6.21262859493043,2.10813569793707,0.0396626807631751,0.999787390270217
"ENSG00000148835","6877","TAF5","protein_coding",0.362872555773247,2.61121292578221,2.10641711565049,0.0398180001442696,0.999787390270217
"ENSG00000282034",NA,NA,"protein_coding",1.29833533502188,3.77434186046761,2.10415898324991,0.040022888367484,0.999787390270217
"ENSG00000165355","254170","FBXO33","protein_coding",-0.257203674926664,5.03913536757528,-2.10201347832536,0.0402184084817597,0.999787390270217
"ENSG00000134061","4064","CD180","protein_coding",0.583376823947627,4.2372652989371,2.10090548455579,0.0403197057110693,0.999787390270217
"ENSG00000275004","140883","ZNF280B","protein_coding",0.562408332095955,0.480394860892373,2.09442195467504,0.0409169248120068,0.999787390270217
"ENSG00000109272","5197","PF4V1","protein_coding",-1.30043944666053,0.840415385259755,-2.09439631616859,0.0409193016711186,0.999787390270217
"ENSG00000162882","23498","HAAO","protein_coding",-0.676338674329496,0.713406588745705,-2.09416102085485,0.0409411207192704,0.999787390270217
"ENSG00000255330","387104","SOGA3","protein_coding",1.72302713473048,-0.250046271246854,2.09119526767146,0.0412170063563062,0.999787390270217
"ENSG00000203950","26071","RTL8A","protein_coding",0.86395517748472,0.130446730812501,2.08988005863358,0.0413398692404666,0.999787390270217
"ENSG00000197858","8733","GPAA1","protein_coding",-0.353108888758979,4.27907239305162,-2.08713730749176,0.0415971148444451,0.999787390270217
"ENSG00000101846","412","STS","protein_coding",-0.368799111133798,2.69518041705821,-2.08314361293,0.0419741782831832,0.999787390270217
"ENSG00000189292","285016","ALKAL2","protein_coding",0.93787106071848,-0.592757382208776,2.07972546604749,0.0422992592535564,0.999787390270217
"ENSG00000100024","51733","UPB1","protein_coding",-1.07173739765003,0.542206180858974,-2.07637371426259,0.042620149216096,0.999787390270217
"ENSG00000188706","51114","ZDHHC9","protein_coding",-0.572377764598555,0.828527954878934,-2.07466791017663,0.0427842703525731,0.999787390270217
"ENSG00000099194","6319","SCD","protein_coding",-0.665741453014859,1.84064818048071,-2.07195219773438,0.0430466913144618,0.999787390270217
"ENSG00000150967","23457","ABCB9","protein_coding",-1.15911334786388,0.171027607688118,-2.07067710324686,0.0431703861049836,0.999787390270217
"ENSG00000131043","25980","AAR2","protein_coding",0.250118812528646,3.73887208403339,2.06749162991383,0.0434807533778609,0.999787390270217
"ENSG00000253797","9724","UTP14C","protein_coding",0.375255190730123,4.33973962407275,2.06017295836991,0.0442011740482329,0.999787390270217
"ENSG00000198794","192683","SCAMP5","protein_coding",-0.931586120295674,-0.14576367507573,-2.04377401068772,0.0458531081458969,0.999787390270217
"ENSG00000166133","27079","RPUSD2","protein_coding",0.463168006191611,2.26385148959773,2.04123650743446,0.0461134398580698,0.999787390270217
"ENSG00000090565","9727","RAB11FIP3","protein_coding",0.40973232013611,3.34354029789914,2.03935724095967,0.0463070643198849,0.999787390270217
"ENSG00000186231","114792","KLHL32","protein_coding",1.05350556040016,-0.264534460835737,2.03888728498255,0.0463555946195953,0.999787390270217
"ENSG00000124145","6385","SDC4","protein_coding",-0.910645058077904,0.600784160209344,-2.03600683088655,0.0466540090761929,0.999787390270217
"ENSG00000183258","51428","DDX41","protein_coding",-0.195086789769721,4.38767223451048,-2.03444658903162,0.0468163425678662,0.999787390270217
"ENSG00000136874","55014","STX17","protein_coding",0.243135843593646,4.45777601615621,2.03199532895803,0.0470723675625213,0.999787390270217
"ENSG00000123415","23583","SMUG1","protein_coding",0.257618631060143,3.33226193463075,2.03140939323971,0.0471337453295229,0.999787390270217
"ENSG00000075391","9462","RASAL2","protein_coding",0.850659601949986,0.0277735925797986,2.02980333372327,0.0473023376571405,0.999787390270217
"ENSG00000175820","643677","CCDC168","protein_coding",1.22023949704376,-0.992821046387552,2.02977684443091,0.0473051226722006,0.999787390270217
"ENSG00000133121","90627","STARD13","protein_coding",-1.37542000280363,-1.31027462465393,-2.02304465333314,0.048017538278504,0.999787390270217
"ENSG00000153879","1054","CEBPG","protein_coding",0.312283652578382,4.3577184406198,2.02084119924483,0.0482527167951809,0.999787390270217
"ENSG00000130921","91574","C12orf65","protein_coding",0.371074985084611,3.42991955080611,2.01593473412492,0.0487799675879279,0.999787390270217
"ENSG00000148690","118924","FRA10AC1","protein_coding",0.346590086945641,3.4938702625139,2.0143083502865,0.0489558330994661,0.999787390270217
"ENSG00000168679","9122","SLC16A4","protein_coding",0.647452579338941,1.02886084275489,2.01279881409691,0.0491195527316508,0.999787390270217
"ENSG00000128656","1123","CHN1","protein_coding",1.0596865028735,-0.771484768964212,2.010745801987,0.0493429738453153,0.999787390270217
"ENSG00000124215","60437","CDH26","protein_coding",-0.790105273110275,0.969388707701086,-2.01035407969608,0.0493857028303037,0.999787390270217
"ENSG00000102401","51566","ARMCX3","protein_coding",0.23701378605574,4.21559145969995,2.00939191015267,0.0494907915352142,0.999787390270217
"ENSG00000054148","29085","PHPT1","protein_coding",-0.464213092718711,2.69416839376968,-2.0040718825385,0.0500753346166433,0.999787390270217
"ENSG00000198205","7789","ZXDA","protein_coding",0.368677669256627,3.23000604469416,2.00105077637904,0.050409922447511,0.999787390270217
"ENSG00000116353","51102","MECR","protein_coding",-0.54536977608331,1.0045224692787,-1.99997674766983,0.0505293343169055,0.999787390270217
"ENSG00000011566","8491","MAP4K3","protein_coding",0.348361286427361,2.76782824776626,1.99827901370825,0.0507185873711983,0.999787390270217
"ENSG00000174428","389524","GTF2IRD2B","protein_coding",0.335427428454397,3.4453350831884,1.99542245143057,0.0510383969401779,0.999787390270217
"ENSG00000181588","399664","MEX3D","protein_coding",-0.52923041928611,0.604578047579555,-1.9937319643243,0.0512284735883657,0.999787390270217
"ENSG00000095397","25861","WHRN","protein_coding",0.764569262218987,0.645113284563367,1.99342343844822,0.0512632295751541,0.999787390270217
"ENSG00000101057","4605","MYBL2","protein_coding",-1.15351018979782,1.59340258885237,-1.9765168490876,0.0531990542143519,0.999787390270217
