"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.492743421413927,0.528562967234217,0.439139142186953,0.222023545855183
"ENSG00000000457",0.546689424173042,0.502288013262543,0.267817463919377,0.240103263012782
"ENSG00000000460",0.555906641981332,0.411227369795423,0.226362060395553,0.215464595209136
"ENSG00000000938",1.067127478637,0.82591997861648,0.32691743984216,0.341182455814045
"ENSG00000000971",3.31499619066192,3.23850265136625,1.18411927294668,1.2157447929183
"ENSG00000001036",0.577731267149776,0.388878149087785,0.253381437266303,0.179671915408695
"ENSG00000001084",0.659197065496434,0.652828589865518,0.289036025765357,0.368832959964957
"ENSG00000001167",0.788403647740985,0.498455118342956,0.42521163830901,0.18114568876291
"ENSG00000001460",0.725509275608098,0.57724066377501,0.383507313657502,0.254164485825164
"ENSG00000001461",0.700876825571992,0.544904634537478,0.28614453742929,0.29192620102186
"ENSG00000001497",0.621701345325739,0.4563350425675,0.290547131308091,0.242062628804436
"ENSG00000001561",1.38728076821627,1.23488672266445,0.489207692745304,0.56227967097227
"ENSG00000001629",0.716789056939764,0.522937624175917,0.371828229398366,0.328866739035503
"ENSG00000001630",0.722515936929226,0.607473507339665,0.328359598754958,0.299437633177606
"ENSG00000001631",0.854689559619978,0.690742347374172,0.294439888241358,0.392440387092893
"ENSG00000002016",0.542756594239627,0.387737055433005,0.295533243804499,0.251161139380639
"ENSG00000002330",0.534460256145268,0.528003652764459,0.173972095285627,0.187102554956299
"ENSG00000002549",0.52507799587123,0.368483373874819,0.306234908412462,0.211872583204698
"ENSG00000002586",0.785968472536036,0.577267825765981,0.357911097119769,0.249727824185172
"ENSG00000002587",1.85408145490789,1.35967349234899,0.607959778957396,0.397369447697074
"ENSG00000002726",2.64250361230035,1.07362414419726,1.2404503270532,0.905107904860837
"ENSG00000002745",1.1915978190368,1.29038381966666,0.602715920729487,0.497853154526431
"ENSG00000002822",0.554310544121788,0.572957581175472,0.322010621434173,0.314031645865341
"ENSG00000002834",0.473830864109821,0.296640621167266,0.207061549649519,0.188256384936042
"ENSG00000002919",0.605541849810085,0.433066580133011,0.313581028239653,0.203146000078672
"ENSG00000002933",3.25552313188963,1.93866460190389,0.965069566410787,0.907255272820113
"ENSG00000003056",0.444242042324732,0.374927089440777,0.27774578231022,0.162468574288985
"ENSG00000003096",1.5395292613681,1.069593104157,0.532439880933632,0.418225418900429
"ENSG00000003137",Inf,Inf,Inf,10.1047229873467
"ENSG00000003147",1.6414956438915,0.820037610262602,0.591672088129264,0.468522481290807
"ENSG00000003249",1.89855898368115,1.47594552530957,0.74551576229278,0.708233548221843
"ENSG00000003393",0.849663324840261,0.662323033804242,0.278666724567343,0.33949216833822
"ENSG00000003400",0.434302740510458,0.228964847700227,0.195109168634477,0.174245294837248
"ENSG00000003402",0.440822151948537,0.286784526553176,0.217813747444696,0.154533675196171
"ENSG00000003436",0.748466616839951,0.751528803497058,0.620586310067736,0.24944851744932
"ENSG00000003509",0.662001446828967,0.465931216094161,0.23659248621584,0.237646755118778
"ENSG00000003756",0.589864246406667,0.472007764630068,0.27274719320912,0.177649953746182
"ENSG00000003987",0.920324002656912,0.786600199652313,0.310682335057524,0.32728572479319
"ENSG00000004059",0.553388337817211,0.373791029926592,0.271597662937598,0.218767146093973
"ENSG00000004139",0.863455395780019,0.613214821376965,0.345774017847975,0.383645054495528
