"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",1.07518453663177,0.958275776786811,0.637783987148769,0.512802529415947
"ENSG00000000457",0.616570274276926,0.564972583064774,0.3757910146964,0.228667846051561
"ENSG00000000460",0.596327747485551,0.500685623840767,0.327038901708483,0.256865871901731
"ENSG00000000938",1.22718689039099,0.579387985648212,0.878804906431363,0.611710638138382
"ENSG00000000971",1.9441024911161,0.871347122728233,1.14947037541366,0.714246052912817
"ENSG00000001036",1.15134569051197,0.974851012372413,0.437766434722532,0.363479958333313
"ENSG00000001084",0.26162298085698,0.186422830574257,0.139519869666943,0.0792467438119779
"ENSG00000001167",0.76291954343459,0.551346602995837,0.545269480432886,0.447811188267733
"ENSG00000001460",0.70408132144556,0.702375454011529,0.618350525590489,0.439714148762069
"ENSG00000001461",0.682335478067905,0.576679362929509,0.530120852411071,0.384250697660351
"ENSG00000001497",0.738580897230963,0.600112527227483,0.567488627040983,0.348501913552731
"ENSG00000001561",0.83651390266739,0.687902387104521,0.606808035295106,0.35224084375638
"ENSG00000001629",0.649679167153378,0.671921408568754,0.399982809502694,0.374109659805464
"ENSG00000001630",1.80100207957535,1.14275032022025,0.765861141345602,0.474318124742964
"ENSG00000001631",0.76948653392132,0.67748912805903,0.47405416606242,0.422787277399449
"ENSG00000002016",0.56812829483966,0.506521386174362,0.516616910647837,0.335766413465096
"ENSG00000002330",1.09539716846043,0.564817101376771,0.613575974849681,0.450882145373916
"ENSG00000002549",1.02326317506576,0.464135653264599,0.391289223986319,0.343224443079321
"ENSG00000002586",0.727039861512873,0.446457303750007,0.474937831203053,0.317414783502361
"ENSG00000002587",1.21860259267645,0.894095656025044,1.2682416794382,0.894323181433487
"ENSG00000002726",9.16002412029553,4.70777440404021,2.33438124327666,1.83297516288607
"ENSG00000002745",1.49828728085998,0.820223698442905,0.898506936410861,0.77150209025462
"ENSG00000002822",0.795207676970283,0.583931607540682,0.567025929155072,0.472066819217783
"ENSG00000002834",0.829401337040689,0.433903163329385,0.53403959163396,0.335773601381631
"ENSG00000002919",1.21715155112774,0.413179703101776,0.602939260045766,0.400784829286396
"ENSG00000002933",3.69423765220467,1.76531093886824,0.674831791292506,0.810601588032847
"ENSG00000003056",0.770865227791444,0.663462249551571,0.462509769208752,0.319880783263476
"ENSG00000003096",1.79291784688074,1.21903474941137,1.07220744845666,0.890696099069227
"ENSG00000003137",Inf,Inf,Inf,Inf
"ENSG00000003147",1.76374266670415,0.798701705030958,1.48685132547482,0.880749951649497
"ENSG00000003249",2.77122779940478,1.43921595258735,1.59717516661249,0.953670735925236
"ENSG00000003393",0.808025038106694,0.958148516728608,0.75832609593432,0.368344978322097
"ENSG00000003400",0.782556903832295,0.382133070441462,0.545982977971431,0.439825717655545
"ENSG00000003402",0.746212756916311,0.335254683600417,0.596433434939667,0.316104068507436
"ENSG00000003436",1.34500566572289,0.615787046869343,0.512484211798328,0.498866424875028
"ENSG00000003509",0.532749481568997,0.574821098032681,0.373188395375746,0.293115408921025
"ENSG00000003756",0.66587791554451,0.436871282914235,0.480273246184095,0.306837819699935
"ENSG00000003987",1.29599155345041,0.698546779960965,0.521728176948214,0.391764582402017
"ENSG00000004059",1.15981155130268,0.427020110826276,0.501369682005741,0.458023429095891
"ENSG00000004139",0.90937328932929,0.618288562033901,0.80582079844826,0.423108300151943
"ENSG00000004142",0.729887685897235,0.447736942678041,0.408976315759924,0.300686729807327
"ENSG00000004399",1.324034710725,0.73041946190222,0.831375105023831,0.530548405646952
"ENSG00000004455",0.910034559993432,0.791559975503434,0.436712836824361,0.357037574936836
"ENSG00000004468",1.43277714639314,0.794773168537493,0.683378303375006,0.504950409854684
"ENSG00000004478",0.654355649812601,0.65720348338185,0.49476516767348,0.395160770187828
"ENSG00000004487",0.669981000962773,0.687222056121712,0.490479771256208,0.34032947379799
"ENSG00000004534",0.587443790388064,0.481976984174948,0.556677933279863,0.362228186577797
"ENSG00000004660",1.37207308354864,0.670477630346726,0.627791376120346,0.496985246352866
"ENSG00000004700",0.878052531719154,0.726694308427426,0.450739456144497,0.341627456168706
"ENSG00000004766",0.659410141558944,0.372365911422051,0.396241547395437,0.288022846174106
"ENSG00000004777",1.19238423841515,1.02818434307731,1.11562985290094,0.726099150359008
"ENSG00000004779",1.83555156786235,1.3010325666148,0.892849907948511,0.774302807391585
"ENSG00000004799",0.906190952654146,0.9100556704843,1.02931793635996,0.636304840925517
"ENSG00000004809",0.729110336146293,0.672249616040701,0.661240814103082,0.492706211750928
"ENSG00000004838",0.806031651991337,0.591048749908581,0.537173559846777,0.439822839124659
"ENSG00000004864",0.594436552480898,0.498815614110026,0.409240796867042,0.410345497636375
"ENSG00000004866",0.535619866670659,0.313924929367454,0.239784301538724,0.176474355451382
"ENSG00000004897",0.288957473146955,0.164761253693418,0.171900704656416,0.135386083596193
"ENSG00000004939",1.40874204752159,1.13819844534305,0.963911734687628,0.694163227746291
"ENSG00000004961",0.668826384785853,0.424478524732127,0.412496059443548,0.291399943652054
"ENSG00000004975",0.802509166893748,0.741061156201438,0.694655997188906,0.392087938241553
"ENSG00000005007",0.949021408200692,0.435602941182911,0.610043591547942,0.404792661244072
"ENSG00000005020",1.13118049404139,0.704249485466267,0.800020783026267,0.623740685782677
"ENSG00000005022",0.970363123671547,0.725830130588786,0.506956389405129,0.384969782483278
"ENSG00000005059",0.735224559415839,0.725469606783773,0.491205219816604,0.392691865501027
"ENSG00000005075",1.13657016272621,0.435237973286456,0.481174721714681,0.348100156523841
"ENSG00000005100",0.852847074321886,0.63792097402791,0.721510457348721,0.354012502585013
"ENSG00000005102",1.14845623540798,0.707896718585465,0.952601467915665,0.662274978115816
"ENSG00000005108",2.01769910959367,1.1735347685587,0.969921784038795,0.769501527206705
"ENSG00000005156",0.604339205628897,0.478319569260595,0.486084690443292,0.369687351284281
"ENSG00000005175",1.0465548532235,0.674353110040499,0.605041196063507,0.47287397168607
"ENSG00000005187",1.26150130485538,1.25578582623144,0.828000145632519,0.729025715310942
"ENSG00000005189",0.986836566594368,0.611374057864364,0.536034730916535,0.374443817436469
"ENSG00000005194",0.704743999860999,0.463697105626331,0.42132275484155,0.345217546286078
"ENSG00000005206",0.84171516821844,0.556799571420922,0.797938555379642,0.497138377926207
"ENSG00000005238",0.579677986313659,0.258147579711597,0.235580742913872,0.205487749462963
"ENSG00000005243",1.62213566471241,0.779030436389933,0.721776766506533,0.554037375004339
"ENSG00000005249",1.48009079460977,0.750838179578017,0.825900041241006,0.342469329067453
"ENSG00000005302",0.7194563880715,0.43040417669121,0.615874242099844,0.400214473861813
"ENSG00000005339",1.36834755527119,0.531431994874851,0.994641642222785,0.435032352089083
"ENSG00000005379",1.13177999208632,0.761688529380643,0.883790621219079,0.513216831908114
"ENSG00000005381",2.17292755672362,1.30309411493831,1.21934598988479,0.751776182301731
