"ENSEMBL","ENTREZID","SYMBOL","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000079435","3991","LIPE","protein_coding",0.57721196055673,1.52266478716166,2.1676153083444,0.0346031591421694,0.99971674718633
"ENSG00000132003","65249","ZSWIM4","protein_coding",0.876505931683812,0.580572535806964,2.16650531068537,0.0346921325960751,0.99971674718633
"ENSG00000150667","161835","FSIP1","protein_coding",-1.41561349852684,-0.739444314024488,-2.15595412960743,0.0355479536897969,0.99971674718633
"ENSG00000101132","5203","PFDN4","protein_coding",-1.30828058306935,-0.561340646442043,-2.14626200608821,0.0363503511576532,0.99971674718633
"ENSG00000168116","57691","KIAA1586","protein_coding",-0.449453601627926,3.01997055564233,-2.14232736232908,0.0366805957544645,0.99971674718633
"ENSG00000107130","23413","NCS1","protein_coding",1.18209815606666,-1.007024233876,2.1399472448161,0.0368816376859215,0.99971674718633
"ENSG00000145723","54826","GIN1","protein_coding",-0.549554222279204,2.16569960751066,-2.13510110222602,0.037293961076072,0.99971674718633
"ENSG00000165480","221150","SKA3","protein_coding",-0.837698442262933,1.02030769357139,-2.12921355625828,0.0378003113671064,0.99971674718633
"ENSG00000105865","11062","DUS4L","protein_coding",-0.470543969461803,1.42588928254934,-2.12492537664023,0.0381728839900888,0.99971674718633
"ENSG00000078124","55331","ACER3","protein_coding",-0.296680816126909,4.09605401501491,-2.12426675766593,0.0382303905943211,0.99971674718633
"ENSG00000081014","23431","AP4E1","protein_coding",-0.322829579623929,4.37594302594502,-2.12300821378614,0.0383404895642818,0.99971674718633
"ENSG00000131944","91442","FAAP24","protein_coding",0.723410285719685,0.678687935647949,2.11467599631987,0.0390764144280964,0.99971674718633
"ENSG00000198046","63934","ZNF667","protein_coding",-1.47037699027089,-0.918136055827521,-2.11391516710515,0.0391442234174433,0.99971674718633
"ENSG00000148680","3363","HTR7","protein_coding",-1.00775958381152,-0.785411929297556,-2.11323170060004,0.0392052249954145,0.99971674718633
"ENSG00000143153","481","ATP1B1","protein_coding",-0.599414607689244,0.851787495822687,-2.11320870651277,0.0392072787333069,0.99971674718633
"ENSG00000106459","4899","NRF1","protein_coding",0.209805962852483,4.2260770589322,2.11037548740539,0.0394610498955192,0.99971674718633
"ENSG00000148481","80013","MINDY3","protein_coding",-0.322630505931082,4.00885541969916,-2.10954905296961,0.0395353430248546,0.99971674718633
"ENSG00000139517","222484","LNX2","protein_coding",-0.322973074248608,3.46983232278706,-2.10859748940939,0.0396210358708679,0.99971674718633
"ENSG00000130997","353497","POLN","protein_coding",-0.682391613530559,0.207950835660085,-2.10781684677716,0.0396914574099918,0.99971674718633
"ENSG00000138346","1763","DNA2","protein_coding",-0.603961682595844,2.03284932364839,-2.09794625504779,0.040591341080988,0.99971674718633
"ENSG00000169217","10421","CD2BP2","protein_coding",0.162100609096457,5.65192948742858,2.09477911346021,0.0408838263332637,0.99971674718633
"ENSG00000157240","8321","FZD1","protein_coding",-0.515532278354743,2.47156248307069,-2.09396872366911,0.0409589600537602,0.99971674718633
"ENSG00000166797","84191","CIAO2A","protein_coding",-0.465016458666606,3.36590870955354,-2.0923182460752,0.0411123528067113,0.99971674718633
"ENSG00000225973","101928527","PIGBOS1","protein_coding",-0.442913772067595,1.92386360345631,-2.0911723735937,0.0412191423307008,0.99971674718633
"ENSG00000253797","9724","UTP14C","protein_coding",-0.379541217416056,4.33973962407275,-2.08813753933503,0.0415031410877809,0.99971674718633
"ENSG00000196678","112479","ERI2","protein_coding",-0.545500045034554,1.40930076786627,-2.08239971558501,0.0420447406409537,0.99971674718633
"ENSG00000170445","3035","HARS","protein_coding",-0.196969318527509,4.55976754519038,-2.08175299244315,0.0421061693548926,0.99971674718633
"ENSG00000052802","6307","MSMO1","protein_coding",-0.507067979805559,3.4556121937152,-2.07923307745739,0.0423462675233775,0.99971674718633
"ENSG00000177602","83903","HASPIN","protein_coding",1.04227742829842,-0.894548575458502,2.07793162687532,0.0424707355689733,0.99971674718633
"ENSG00000135002","55312","RFK","protein_coding",-0.476402862052361,3.01080193887079,-2.06749899169809,0.0434800338762594,0.99971674718633
"ENSG00000089050","10741","RBBP9","protein_coding",-0.434776007446545,2.69158371711743,-2.06477459389155,0.0437470089564531,0.99971674718633
"ENSG00000170291","23587","ELP5","protein_coding",-0.363116586023694,2.84891597806254,-2.06464461313772,0.0437597817963096,0.99971674718633
"ENSG00000134508","91768","CABLES1","protein_coding",0.918957877903699,-1.10888630302038,2.06216456982609,0.0440041094007842,0.99971674718633
"ENSG00000102383","158866","ZDHHC15","protein_coding",1.14859374741033,-0.168261717536488,2.06160269458928,0.0440596281138442,0.99971674718633
"ENSG00000004766","55610","VPS50","protein_coding",-0.291149211427709,4.5477579032906,-2.05701533627359,0.044515181455518,0.99971674718633
"ENSG00000111445","5985","RFC5","protein_coding",-0.341993576645416,2.54546951393299,-2.05022155680878,0.045197348190443,0.99971674718633
"ENSG00000172296","55304","SPTLC3","protein_coding",1.13454715459796,-0.959221691823262,2.04858963748865,0.0453625529461273,0.99971674718633
"ENSG00000123349","5204","PFDN5","protein_coding",-0.487051651552136,5.70681680953591,-2.04690604838091,0.0455335363853125,0.99971674718633
"ENSG00000149179","79096","C11orf49","protein_coding",0.345007128863991,2.64312459235625,2.04634927288237,0.045590204580476,0.99971674718633
"ENSG00000083093","79728","PALB2","protein_coding",-0.331717034841768,2.80687864172024,-2.04345519462915,0.0458857466000955,0.99971674718633
"ENSG00000100387","9978","RBX1","protein_coding",-0.398843335443372,3.53435419694567,-2.0396601014601,0.0462758125413728,0.99971674718633
"ENSG00000161328","115399","LRRC56","protein_coding",0.910700653280365,-0.425077465878542,2.03950419715656,0.0462918978221027,0.99971674718633
"ENSG00000114948","8745","ADAM23","protein_coding",0.84605632196724,0.536520455769196,2.03846781590408,0.0463989485232137,0.99971674718633
"ENSG00000185482","246329","STAC3","protein_coding",0.615851114303554,0.380859242300845,2.03558486361587,0.0466978640505785,0.99971674718633
"ENSG00000166452","56672","AKIP1","protein_coding",-0.423886229645006,1.54240412560224,-2.0278556207643,0.0475074933820952,0.99971674718633
"ENSG00000226288","143502","OR52I2","protein_coding",0.842256039883759,-0.682560718571848,2.02758015996627,0.0475365700825643,0.99971674718633
"ENSG00000152078","148534","TMEM56","protein_coding",-0.905842642284178,4.53174110355979,-2.02518001616739,0.0477905724377393,0.99971674718633
"ENSG00000181004","166379","BBS12","protein_coding",-0.50770255018895,1.34677754762625,-2.01738892534372,0.0486231836425053,0.99971674718633
"ENSG00000145632","10769","PLK2","protein_coding",-0.75577010755232,-0.198089503597642,-2.01731469578797,0.0486311761724959,0.99971674718633
"ENSG00000152942","5884","RAD17","protein_coding",-0.287299985369567,3.72246612578573,-2.0093584659409,0.0494944477957363,0.99971674718633
"ENSG00000044459","54875","CNTLN","protein_coding",-0.534065658927255,2.49734476839202,-2.00407342146902,0.0500751646686908,0.99971674718633
"ENSG00000244187","85014","TMEM141","protein_coding",-0.377859224158527,2.20524764638558,-2.00073251136086,0.0504452821885625,0.99971674718633
"ENSG00000214827","4515","MTCP1","protein_coding",-0.851015660211028,0.630954045925825,-1.99808931602944,0.0507397715724702,0.99971674718633
"ENSG00000164118","80817","CEP44","protein_coding",-0.245006033350832,3.79310421002408,-1.99721157014541,0.0508378917189271,0.99971674718633
"ENSG00000131778","9557","CHD1L","protein_coding",-0.267412150779213,3.9676755728367,-1.99613903616096,0.0509580082498304,0.99971674718633
"ENSG00000176401","126272","EID2B","protein_coding",-0.678799012369553,0.509867404047064,-1.99525231289462,0.0510574996334196,0.99971674718633
"ENSG00000179934","1237","CCR8","protein_coding",0.711277451747997,-0.522872511789662,1.99204062680371,0.0514192551284908,0.99971674718633
"ENSG00000083444","5351","PLOD1","protein_coding",-0.48387034593556,4.50767316122849,-1.98901537953111,0.0517620252892996,0.99971674718633
"ENSG00000183150","2842","GPR19","protein_coding",1.06396599236567,-0.537109088883874,1.98774677204795,0.0519063462989838,0.99971674718633
"ENSG00000151287","93081","TEX30","protein_coding",-0.81200339132532,0.698999469754095,-1.98568993855282,0.0521410737597269,0.99971674718633
"ENSG00000136367","85446","ZFHX2","protein_coding",0.969193246959301,-0.321574678939751,1.98479130423147,0.0522439126891355,0.99971674718633
"ENSG00000081870","51668","HSPB11","protein_coding",-0.387985247786302,2.40787672983939,-1.98410411513224,0.0523226715989631,0.99971674718633
"ENSG00000197021","541578","CXorf40B","protein_coding",-0.344849308183367,2.93833160245934,-1.98023689969775,0.0527677995765845,0.99971674718633
"ENSG00000260914",NA,NA,"protein_coding",-0.568955193018506,2.61397111443174,-1.97946224932056,0.0528573541551956,0.99971674718633
"ENSG00000237693","345611","IRGM","protein_coding",0.90831430927449,-0.668406827060818,1.97893408812254,0.0529184878153032,0.99971674718633
"ENSG00000067829","3421","IDH3G","protein_coding",-0.227008822636803,4.10929129862993,-1.97709080780836,0.0531323200523395,0.99971674718633
"ENSG00000116096","6697","SPR","protein_coding",-0.845640221676062,-1.01998492934283,-1.97459214962488,0.0534233645114399,0.99971674718633
"ENSG00000114107","80321","CEP70","protein_coding",-0.559163577015944,1.41679392095551,-1.97342549881444,0.0535597243452918,0.99971674718633
"ENSG00000174851","10897","YIF1A","protein_coding",-0.319083303996849,2.82043814961367,-1.96891202459881,0.0540900825650983,0.99971674718633
"ENSG00000258644","100529257","SYNJ2BP-COX16","protein_coding",-1.97003809436554,-2.09563576822226,-1.96425999411372,0.0546414298890046,0.99971674718633
"ENSG00000280537",NA,NA,"protein_coding",0.943942125261457,-0.166013196027175,1.96314201878066,0.0547746453688846,0.99971674718633
"ENSG00000112667","10591","DNPH1","protein_coding",0.762569760368433,0.881034046747116,1.9619503893789,0.0549169436981973,0.99971674718633
"ENSG00000175445","4023","LPL","protein_coding",-1.2619219580756,-0.872287608779793,-1.96169299876535,0.0549477215491689,0.99971674718633
"ENSG00000133983","51241","COX16","protein_coding",-0.568248927615506,2.05046952223172,-1.9481490005382,0.0565882483594199,0.99971674718633
"ENSG00000083099","57226","LYRM2","protein_coding",-0.410661746411449,3.75080986575263,-1.9456236715008,0.0568987213806592,0.99971674718633
"ENSG00000172748","169270","ZNF596","protein_coding",-0.563190978228884,1.30783740926272,-1.94471974040276,0.0570102073892698,0.99971674718633
"ENSG00000137804","51203","NUSAP1","protein_coding",-0.597867436091357,2.35153485781161,-1.94300378248224,0.0572223583003937,0.99971674718633
"ENSG00000100528","10175","CNIH1","protein_coding",-0.313552776380956,3.92861123077016,-1.94190822221087,0.0573581596019428,0.99971674718633
"ENSG00000115514","10190","TXNDC9","protein_coding",-0.425346016606119,3.24438312231961,-1.94148740748301,0.0574103953019652,0.99971674718633
"ENSG00000104613","55174","INTS10","protein_coding",-0.210881512330744,4.7271969573019,-1.94136917240116,0.0574250791281404,0.99971674718633
"ENSG00000143633","128061","C1orf131","protein_coding",-0.278829179589993,3.09005422052314,-1.94114674546564,0.0574527114259875,0.99971674718633
"ENSG00000165389","171546","SPTSSA","protein_coding",-0.421439017826259,2.6525644623554,-1.93949621735709,0.0576581132508528,0.99971674718633
"ENSG00000084710","22979","EFR3B","protein_coding",0.789580954898985,-0.00794896713603463,1.93814370975637,0.0578268950133093,0.99971674718633
"ENSG00000196878","3914","LAMB3","protein_coding",0.923127770519068,-0.856818787044759,1.93629694203565,0.0580580378506293,0.99971674718633
"ENSG00000135974","79074","C2orf49","protein_coding",-0.247464461256781,4.14712063637714,-1.93306496695684,0.058464453284749,0.99971674718633
"ENSG00000138777","27068","PPA2","protein_coding",-0.303806640354185,3.54374414581339,-1.93084144546288,0.0587454655264991,0.99971674718633
"ENSG00000088356","81572","PDRG1","protein_coding",-0.436259738265681,2.02433398153385,-1.93010102512216,0.0588392965332438,0.99971674718633
"ENSG00000155975","137492","VPS37A","protein_coding",-0.195216878807554,4.55110496973697,-1.92796596450013,0.0591105820806851,0.99971674718633
"ENSG00000121022","10987","COPS5","protein_coding",-0.17374614370072,4.9866632035548,-1.92775044684119,0.0591380254336035,0.99971674718633
"ENSG00000135540","57224","NHSL1","protein_coding",0.615678233525331,0.515125686194501,1.92541367919274,0.0594362806816822,0.99971674718633
"ENSG00000198258","59286","UBL5","protein_coding",-0.356153185213702,4.09717591930811,-1.92441334285325,0.059564351019126,0.99971674718633
"ENSG00000204983","5644","PRSS1","protein_coding",1.19397994343662,-0.637542754770405,1.92230054121669,0.059835620767071,0.99971674718633
"ENSG00000164296","81789","TIGD6","protein_coding",-0.482333081415555,1.46940700038462,-1.92219320175097,0.0598494305108045,0.99971674718633
"ENSG00000188629","7730","ZNF177","protein_coding",0.898983512590876,0.0782679562883472,1.92211136466843,0.0598599610743232,0.99971674718633
"ENSG00000182518","90736","FAM104B","protein_coding",-0.693846350286494,0.94422706643389,-1.92203925934685,0.0598692406913064,0.99971674718633
"ENSG00000136169","83852","SETDB2","protein_coding",-0.275807987240055,4.25665350196542,-1.92140510706235,0.0599509059480814,0.99971674718633
"ENSG00000179922","147808","ZNF784","protein_coding",0.438926080086057,1.22725066343834,1.92132635587428,0.0599610540421692,0.99971674718633
"ENSG00000059915","5662","PSD","protein_coding",-0.657428691333507,0.0816358543487041,-1.92016777830525,0.060110520826728,0.99971674718633
"ENSG00000135740","6553","SLC9A5","protein_coding",0.599655938042048,0.337119676190117,1.91939027401564,0.060211003719565,0.99971674718633
"ENSG00000087884","28971","AAMDC","protein_coding",-0.672359524543277,0.00205639969193667,-1.91874479275464,0.0602945329604986,0.99971674718633
"ENSG00000144724","5793","PTPRG","protein_coding",1.28071525875055,-0.607907049588265,1.91323501629944,0.061011558370281,0.99971674718633
"ENSG00000139734","81624","DIAPH3","protein_coding",-0.776788159748797,0.169746315708394,-1.91185358099606,0.0611924682690634,0.99971674718633
"ENSG00000168904","123355","LRRC28","protein_coding",0.339634176022161,3.07031946789056,1.90608302359303,0.0619531138065131,0.99971674718633
"ENSG00000162695","148867","SLC30A7","protein_coding",-0.227283945007088,5.62912077521166,-1.9058648762932,0.0619820259424853,0.99971674718633
"ENSG00000180694","169200","TMEM64","protein_coding",-0.375700241429914,3.98868339320753,-1.90547495963345,0.0620337321056016,0.99971674718633
"ENSG00000171208","81831","NETO2","protein_coding",-0.454725285190628,1.44015508742386,-1.90509179430614,0.0620845787193375,0.99971674718633
"ENSG00000161298","84911","ZNF382","protein_coding",0.604163369151244,2.11402503962326,1.90501847107656,0.0620943128610964,0.99971674718633
"ENSG00000271425","100132406","NBPF10","protein_coding",0.444835487406458,3.69188232893359,1.90273964315149,0.062397489927877,0.99971674718633
"ENSG00000149089","51074","APIP","protein_coding",-0.472587117622024,2.44750714239838,-1.90222940205733,0.0624655449767198,0.99971674718633
"ENSG00000213638","113179","ADAT3","protein_coding",0.730141723384657,0.594729312995334,1.90031947192797,0.0627208484740149,0.99971674718633
"ENSG00000242612","26063","DECR2","protein_coding",0.561857118037776,0.751074638721767,1.89970573373927,0.0628030759090527,0.99971674718633
"ENSG00000183628","8214","DGCR6","protein_coding",1.04553165780212,-0.285241594655361,1.89959445992714,0.0628179939615974,0.99971674718633
"ENSG00000163322","84142","ABRAXAS1","protein_coding",-0.282601700337114,3.51596093489738,-1.89851613373668,0.0629627170615082,0.99971674718633
"ENSG00000183011","84316","NAA38","protein_coding",-0.453234967107554,2.39729629062386,-1.8974753080308,0.0631026757781057,0.99971674718633
"ENSG00000104164","26258","BLOC1S6","protein_coding",-0.255545090930485,5.60227448947256,-1.89682325693527,0.0631904909751505,0.99971674718633
"ENSG00000173915","84833","ATP5MD","protein_coding",-0.564302866265334,2.47015064833394,-1.89585216697162,0.063321465247279,0.99971674718633
