ENSEMBL,critical_Val
ENSG00000000419,0.810625859333903
ENSG00000000457,0.653066338264651
ENSG00000000460,0.621403624284192
ENSG00000000938,0.888238832401819
ENSG00000000971,1.20454537330989
ENSG00000001036,0.775491357286628
ENSG00000001084,0.310272064154152
ENSG00000001167,0.736094699963438
ENSG00000001460,0.752419402748185
ENSG00000001461,0.724753434574718
ENSG00000001497,0.722267796353953
ENSG00000001561,0.865412810716474
ENSG00000001629,0.64115137594215
ENSG00000001630,0.893323667048057
ENSG00000001631,0.703061807397065
ENSG00000002016,0.658394419065643
ENSG00000002330,0.73308763713934
ENSG00000002549,0.762460037058704
ENSG00000002586,0.600086973095592
ENSG00000002587,1.10873648314981
ENSG00000002726,2.57993508342558
ENSG00000002745,0.874216201968086
ENSG00000002822,0.757595320391615
ENSG00000002834,0.547120300923968
ENSG00000002919,0.584280625573711
ENSG00000002933,1.62483140790183
ENSG00000003056,0.625165003986214
ENSG00000003096,1.50172010869647
ENSG00000003137,10.0887592295318
ENSG00000003147,0.97082883543106
ENSG00000003249,1.19988199123757
ENSG00000003393,0.759984503294587
ENSG00000003400,0.75890273455108
ENSG00000003402,0.592832637335902
ENSG00000003436,0.620223742482758
ENSG00000003509,0.719266993257353
ENSG00000003756,0.643518162706785
ENSG00000003987,0.652992424520251
ENSG00000004059,0.574177641518062
ENSG00000004139,0.724669773681277
ENSG00000004142,0.404311154208412
ENSG00000004399,0.949506383787295
ENSG00000004455,0.699443750880578
ENSG00000004468,0.998293458345763
ENSG00000004478,0.665955468013249
ENSG00000004487,0.66311912677259
ENSG00000004534,0.655067975581619
ENSG00000004660,0.645973298013835
ENSG00000004700,0.72026728185677
ENSG00000004766,0.585135151415489
ENSG00000004777,0.946869996442536
ENSG00000004779,0.81875346411883
ENSG00000004799,1.08519946115921
ENSG00000004809,0.753293308240471
ENSG00000004838,1.1124931569057
ENSG00000004864,0.640512526199568
ENSG00000004866,0.386552758460813
ENSG00000004897,0.209420245568201
ENSG00000004939,1.08266517815872
ENSG00000004961,0.544306744053193
ENSG00000004975,0.747032349816314
ENSG00000005007,0.624312079175675
ENSG00000005020,0.907591269608019
ENSG00000005022,0.753077386668783
ENSG00000005059,0.790361126661107
ENSG00000005075,0.544112016789611
ENSG00000005100,0.70730289545657
ENSG00000005102,0.985193018785619
ENSG00000005108,1.35206830267472
ENSG00000005156,0.719201464493648
ENSG00000005175,0.706489323847634
ENSG00000005187,1.01905710397276
ENSG00000005189,0.818853489323622
ENSG00000005194,0.658415182268911
ENSG00000005206,0.762763681115981
ENSG00000005238,0.236736659769295
ENSG00000005243,1.28060818955196
ENSG00000005249,0.697812727449623
ENSG00000005302,0.739488160145817
ENSG00000005339,0.79678428017731
ENSG00000005379,1.11667548834718
ENSG00000005381,1.20932309420763
ENSG00000005436,0.753128283838652
ENSG00000005448,0.774926357564677
ENSG00000005469,0.703576930946213
ENSG00000005471,0.791786749296284
ENSG00000005483,0.665285392947703
ENSG00000005486,0.554615748136601
ENSG00000005513,1.51207081932584
ENSG00000005700,0.683210955711826
ENSG00000005801,0.646522157629761
ENSG00000005810,0.647325776114793
ENSG00000005812,0.630085724513805
ENSG00000005844,0.677186868599195
ENSG00000005882,0.41945958559689
ENSG00000005884,1.16499465016415
ENSG00000005889,0.589124336530071
ENSG00000005893,0.579793660180802
ENSG00000005961,1.05102883142946
ENSG00000006007,0.170061939639888
ENSG00000006015,0.671828935280178
ENSG00000006016,0.714077338560503
ENSG00000006025,0.82701427865625
ENSG00000006062,0.651516047700846
ENSG00000006118,0.756729408364545
ENSG00000006125,0.258191317434025
ENSG00000006194,0.735471450512113
ENSG00000006282,0.80870818949903
ENSG00000006327,0.856250187340789
ENSG00000006432,0.928264111662231
ENSG00000006451,0.735421292472039
ENSG00000006453,0.726316931708964
ENSG00000006459,0.407153624419888
ENSG00000006530,0.687985402181775
ENSG00000006534,0.85688986917639
ENSG00000006555,0.767788404740657
ENSG00000006576,0.712667617694792
ENSG00000006607,0.810544700671186
ENSG00000006625,0.836900024391718
ENSG00000006634,0.832787592270281
ENSG00000006638,0.800020915408135
ENSG00000006652,0.727290202504543
ENSG00000006695,0.757492368470623
ENSG00000006712,0.593632714296401
ENSG00000006715,0.563933088596435
ENSG00000006740,0.956623981018952
ENSG00000006744,0.698255425711385
ENSG00000006756,0.789213115649335
ENSG00000006757,1.07920047628038
ENSG00000006831,0.622570312703101
ENSG00000007038,1.73344219586789
ENSG00000007047,0.746782471556777
ENSG00000007080,0.349286521136512
ENSG00000007129,0.636880764199869
ENSG00000007168,0.540932834090895
ENSG00000007202,0.654925419133579
ENSG00000007237,0.656449910885994
ENSG00000007255,0.805817187770592
ENSG00000007264,0.974154035538955
ENSG00000007312,0.918557261654318
ENSG00000007341,0.522960610429331
ENSG00000007350,1.40644046042203
ENSG00000007376,0.643677363802422
ENSG00000007392,0.689832210281156
ENSG00000007402,1.54195212130395
ENSG00000007516,1.10251859120082
ENSG00000007520,0.580166452817684
ENSG00000007541,0.39365964565221
ENSG00000007545,0.774589566655164
ENSG00000007923,0.804149276918779
ENSG00000007944,0.644134010893453
ENSG00000007968,0.81875109733248
ENSG00000008018,0.691231517771143
ENSG00000008083,0.521346202241532
ENSG00000008086,0.627063405698928
ENSG00000008128,0.654864177443676
ENSG00000008130,0.637547454730452
ENSG00000008226,0.723723564440454
ENSG00000008256,0.935331171001558
ENSG00000008277,0.726218526348843
ENSG00000008282,0.73426896216384
ENSG00000008283,0.676271150204807
ENSG00000008294,0.517987772562839
ENSG00000008300,1.22001183719727
ENSG00000008311,1.05947178500278
ENSG00000008323,0.767381637842335
ENSG00000008324,0.826851860833832
ENSG00000008382,0.637348801541339
ENSG00000008394,1.16636026232455
ENSG00000008405,0.615249208410899
ENSG00000008438,0.995794794764911
ENSG00000008441,0.880334092347631
ENSG00000008513,0.33476955493667
ENSG00000008516,0.861854429350999
ENSG00000008517,0.874652790916138
ENSG00000008710,0.792589707777799
ENSG00000008838,0.717909214856121
ENSG00000008853,0.747477304146131
ENSG00000008869,0.547681338599751
ENSG00000008952,0.273325612414976
ENSG00000008988,1.04596359592496
ENSG00000009307,0.237593964038708
ENSG00000009335,0.603765939027757
ENSG00000009413,0.543769389713022
ENSG00000009694,0.574226528399805
ENSG00000009724,0.730705252736297
ENSG00000009780,0.729856306036379
ENSG00000009790,0.718658422612545
ENSG00000009830,0.738076263608353
ENSG00000009844,0.750478805490408
ENSG00000009954,0.613659844923801
ENSG00000010017,0.39665326866451
ENSG00000010030,1.16420193310582
ENSG00000010072,0.576764522302466
ENSG00000010165,0.732866031494368
ENSG00000010219,0.84775120798554
ENSG00000010244,0.55695512704974
ENSG00000010256,0.686580708975105
ENSG00000010270,0.705276128274614
ENSG00000010278,0.813810300440441
ENSG00000010292,0.684583933286592
ENSG00000010295,0.682004525341152
ENSG00000010310,1.07819839664834
ENSG00000010318,0.619786043597793
ENSG00000010319,1.52289875125201
ENSG00000010322,0.70843769738745
ENSG00000010327,1.05899707054186
ENSG00000010361,0.414502540124403
ENSG00000010404,0.65400315246962
ENSG00000010539,0.543289953305387
ENSG00000010610,0.669636428112353
ENSG00000010626,1.32560581691103
ENSG00000010671,0.86498868703905
ENSG00000010704,0.767296401128337
ENSG00000010803,0.766479057540828
ENSG00000010810,0.646177623083785
ENSG00000010818,0.658592448707704
ENSG00000011007,0.631349645190841
ENSG00000011009,0.569410576202776
ENSG00000011021,0.70448821481545
ENSG00000011028,0.647195631552318
ENSG00000011105,0.836814778970075
ENSG00000011114,0.633007801600422
ENSG00000011132,0.675814720130061
ENSG00000011143,0.86495005820088
ENSG00000011198,0.729892978186635
ENSG00000011243,0.398547725996936
ENSG00000011258,0.67066441452103
ENSG00000011260,0.626484708570811
ENSG00000011275,0.691424450982899
ENSG00000011295,0.630939988798853
ENSG00000011304,0.627618385115563
ENSG00000011376,0.688365817440984
ENSG00000011405,0.720644647645184
ENSG00000011422,0.72052391753473
ENSG00000011426,0.630757688165478
ENSG00000011451,0.646662991228769
ENSG00000011454,0.583483978813003
ENSG00000011478,1.05607058603591
ENSG00000011485,0.731857518650022
ENSG00000011523,0.662125037237367
ENSG00000011566,0.719885535654566
ENSG00000011590,1.07750394895792
ENSG00000011600,0.71741355712456
ENSG00000011638,0.768575953416746
ENSG00000012048,0.53405655741482
ENSG00000012061,0.706550437661567
ENSG00000012124,0.916254108319778
ENSG00000012174,0.786926026170511
ENSG00000012211,0.901631598030937
ENSG00000012223,1.83738685534948
ENSG00000012232,0.635505088168817
ENSG00000012660,0.547925514297755
ENSG00000012779,0.822199340063227
ENSG00000012817,0.747687994279142
ENSG00000012822,0.616327418777777
ENSG00000012963,0.630322122020396
ENSG00000012983,0.290289890716671
ENSG00000013016,0.554517745920998
ENSG00000013275,0.57796672909492
ENSG00000013288,0.680145102821415
ENSG00000013306,0.655799659727983
ENSG00000013364,0.556855201938128
ENSG00000013374,0.463841799144603
ENSG00000013375,0.779624654400336
ENSG00000013392,1.0687786076949
ENSG00000013441,0.664005743284833
ENSG00000013503,0.674283648506436
ENSG00000013523,0.736603783052904
ENSG00000013561,0.467221846149258
ENSG00000013563,0.722035928845693
ENSG00000013573,1.48895454766328
ENSG00000013583,0.885540923561263
ENSG00000013619,0.761773536554518
ENSG00000013725,0.681470349452512
ENSG00000013810,0.862654431341382
ENSG00000014123,0.731055290888361
ENSG00000014138,0.731660139292958
ENSG00000014164,0.676671465027434
ENSG00000014216,0.354541628012141
ENSG00000014257,0.761497648295685
ENSG00000014641,0.732384573906875
ENSG00000014824,0.67967816109961
ENSG00000014914,1.10113163971542
ENSG00000014919,0.754840851210259
ENSG00000015133,0.801029302552158
ENSG00000015153,0.685142319821614
ENSG00000015171,0.683089225031583
ENSG00000015285,0.625815647320155
ENSG00000015475,0.633925944007446
ENSG00000015479,0.677292591816461
ENSG00000015532,0.691879736809986
ENSG00000015568,0.729273340101882
ENSG00000015676,0.637261808899414
ENSG00000016391,1.33769240933308
ENSG00000016864,0.713209541350628
ENSG00000017260,0.554411229557563
ENSG00000017483,0.519439362919176
ENSG00000017797,0.231257585128395
ENSG00000018189,0.779578997415192
ENSG00000018280,0.967060699613051
ENSG00000018408,1.03630813000694
ENSG00000018510,0.688554350575636
ENSG00000018610,0.725568674189033
ENSG00000018699,0.682727218080621
ENSG00000018869,0.936469435271512
ENSG00000019144,1.40281247833161
ENSG00000019169,1.79970312928606
ENSG00000019485,0.720568914846392
ENSG00000019582,0.784511429149202
ENSG00000019991,0.808868914684168
ENSG00000019995,0.171924677151294
ENSG00000020129,0.939900984784324
ENSG00000020181,0.697444236092614
ENSG00000020256,0.668144808495206
ENSG00000020426,0.692152014379582
ENSG00000020577,0.844349195756841
ENSG00000020633,0.804170156617764
ENSG00000020922,0.618823820321991
ENSG00000021300,1.04298041636331
ENSG00000021355,0.754498862064742
ENSG00000021574,0.614659919311183
ENSG00000021645,1.18942002833417
ENSG00000021762,0.85533568597361
ENSG00000021776,0.614088659048148
ENSG00000022267,0.682186195596453
ENSG00000022277,0.512897795486397
ENSG00000022556,1.40966525005249
ENSG00000022567,0.763132242972249
ENSG00000022840,0.619455677441334
ENSG00000022976,0.652820320215152
ENSG00000023041,0.708700670437221
ENSG00000023171,0.770434247674539
ENSG00000023191,0.736913925548321
ENSG00000023228,0.578018853749415
ENSG00000023287,0.55221674488108
ENSG00000023318,0.591233916701985
ENSG00000023330,0.591968934780887
ENSG00000023445,0.852630067143661
ENSG00000023516,0.624006393426664
ENSG00000023572,0.647436951230318
ENSG00000023608,0.808503457138359
ENSG00000023697,0.83469525747918
ENSG00000023734,0.377876083540342
ENSG00000023839,0.862670921184137
ENSG00000023892,0.613212094686885
ENSG00000023902,0.57361295051691
ENSG00000023909,0.536689641831523
ENSG00000024048,0.344409044124607
ENSG00000024526,1.6971788765748
ENSG00000024862,0.666868210278478
ENSG00000025039,0.82270435612576
ENSG00000025156,0.665944225884587
ENSG00000025293,0.608226641815136
ENSG00000025434,0.734920795624865
ENSG00000025708,0.77482436820835
ENSG00000025770,0.702991961305457
ENSG00000025772,0.743804454024239
ENSG00000025796,0.717623646138817
ENSG00000025800,0.348443224155658
ENSG00000026025,0.696122600467889
ENSG00000026036,1.07186799413263
ENSG00000026103,0.465223452204739
ENSG00000026297,0.693275933031624
ENSG00000026508,0.656080622862642
ENSG00000026559,1.22609990470226
ENSG00000026652,0.728480856786522
ENSG00000026751,0.941357923456795
ENSG00000026950,0.580367912882223
ENSG00000027001,0.746327050041793
ENSG00000027075,0.712359927678641
ENSG00000027697,0.680412961230858
ENSG00000027847,0.683012698142304
ENSG00000027869,0.953361507267414
ENSG00000028116,0.686866551035189
ENSG00000028137,0.663674625074207
ENSG00000028203,0.695178504793958
ENSG00000028277,0.83035699561789
ENSG00000028310,0.762623598506154
ENSG00000028528,0.67171491541122
ENSG00000028839,0.356801221965266
ENSG00000029153,1.15847705236327
