ENSEMBL,logFC,P.Value,pi_value,sig95,sig90,sig85,sig80
ENSG00000124507,1.98345833570392,0.000206472745423054,7.30931623136275,1.82349051401458,0.909311288477271,1.07543837337851,1.19272732386903
ENSG00000240403,2.28835760497593,0.00341161486808788,5.64546974936808,4.12766081197914,1.85155059405276,2.01975687145695,1.44913658407345
ENSG00000267228,-2.68570065538862,0.0135453184153349,5.01745491993746,5.67123821368501,1.61831863826662,1.72449643513844,0.856802268739824
ENSG00000125498,2.34444525424386,0.00917050712274716,4.7770572346985,5.9058621587751,3.04123248823696,1.7782152837314,0.750456958972378
ENSG00000101447,1.85810441596629,0.00285141194902487,4.72876431701288,1.68126894044659,1.10624165838148,1.03838123432377,0.54889605340385
ENSG00000283528,2.45780185705768,0.0134968306673608,4.59551975615496,2.63143926232416,1.09108599384546,1.92571789232747,1.38761156448569
ENSG00000163491,-1.86137410077979,0.00356819173465457,4.55580956269244,2.11068190710703,1.62591781766046,1.32391700785236,0.801147689344704
ENSG00000108556,1.62835641036014,0.00186610722728033,4.44388789003077,2.53943209031921,0.905066780917371,1.33459273179223,1.05530579210147
ENSG00000156564,2.08896829261147,0.00800974910869512,4.37927362041959,2.98865348416609,1.29866095173526,1.630494384903,1.18141343316711
ENSG00000281887,3.24008318530259,0.0448470561287051,4.36849418981607,2.85566002628996,3.11937108423525,2.95734136681453,1.51448353190118
ENSG00000155542,2.0689191932435,0.0103811061398319,4.10423162564424,3.44153575391702,1.32176718950191,0.987305002507024,1.40000263811271
ENSG00000162526,1.75101273289916,0.00499896853161414,4.02928971446699,3.18254257098714,1.26763481548596,1.23965717758658,1.23203611361199
ENSG00000100433,1.89304708732797,0.00922362185361734,3.85253730750212,5.39720637580437,2.8897839136109,2.84255266383252,0.797961087143034
ENSG00000184659,-1.82226381896413,0.00797937463714324,3.82316624481255,2.40719186039092,1.48348342430486,1.90902379234198,1.50238441353849
ENSG00000260861,1.88566394025552,0.012522569195171,3.58711088327382,2.40384348613065,0.811135597404835,1.05930243661806,0.717864548702774
ENSG00000186049,2.29176062072733,0.0314763343406527,3.44226077736836,3.84164341411413,1.86255409093222,2.0583436498841,1.44197120956732
ENSG00000180509,1.240232993234,0.00191111265651762,3.37183844396494,1.73999386342961,0.773048191663916,0.935169927799016,0.737666459049069
ENSG00000146955,1.55405672284177,0.00684940079834452,3.36351865853272,1.69824999302095,1.30039352866693,1.45913675205721,0.964119096775024
ENSG00000106089,1.03990950049072,0.000582921612374376,3.36347272550664,1.60726349795057,0.659660855992473,1.03545229160579,0.678891705562016
ENSG00000149571,1.48863234559589,0.0071837929131953,3.19110106419969,2.49923069583947,1.27657446182268,1.5922623479855,1.00944662807107
ENSG00000144130,1.67762547219197,0.0160459373046188,3.01072523666428,1.91206439451073,0.957599154735537,1.25135700593125,0.730377315246401
ENSG00000184916,1.88297611399499,0.025540500397051,2.9991489914146,3.9591532934115,1.63120194241302,1.39430478409611,0.537605620106297
ENSG00000197653,1.64889927423813,0.0169487804348715,2.91997231862964,3.1774210351802,1.79562613878832,1.08488500313113,0.760139533004208
ENSG00000260238,-2.0157543564127,0.0357669358682565,2.91582549229414,7.28361020978895,2.32942496649856,1.92068153852058,2.11104731401669
ENSG00000255330,-1.9120612076088,0.0315365491346116,2.8703591924557,2.50079378091939,1.91229876771318,1.45852109989591,0.894802992095171
ENSG00000105426,1.17196192911585,0.00360953750415018,2.86257378331924,1.23245566072992,0.73536839993105,0.879760289949209,0.705383634855115
ENSG00000260286,-2.10061383399176,0.0443320496569349,2.84272328746123,2.05067387773192,1.07449517493558,0.929895477410352,0.753372105375296
ENSG00000265118,2.02114881447853,0.0403104978388825,2.8186574290346,3.74666304871436,1.17745714999453,1.51344245930085,1.04222359901794
ENSG00000166762,-1.1115061287607,0.00311097619079504,2.78666069745837,0.95297330124796,0.611885962080302,0.589351318951699,0.396486460231202
ENSG00000115138,1.27623850616016,0.00703481697048449,2.74741886736409,2.5338001029278,1.32198483355979,1.43531316577549,0.855341587471909
