ENSEMBL,logFC,P.Value,pi_value,sig95,sig90,sig85,sig80
ENSG00000139329,2.43668545680323,0.00334993995346035,6.03070629333965,4.2719553667673,5.04986335956057,4.1321707145623,1.62618520446718
ENSG00000285708,-1.79029483020188,0.00236598873619139,4.7012915361645,2.76103148603657,2.07683265896813,1.28799854246704,1.37451105690371
ENSG00000284952,-2.08865922540853,0.00622101983722705,4.60787135051586,2.37461300639755,1.2146956223439,0.969364054666628,0.565923621523987
ENSG00000170917,-1.06645416547856,0.000130901076058811,4.14110208140567,1.46920918703565,0.996525537549748,1.05776294571611,0.675868827252152
ENSG00000283765,-2.44886953245167,0.0215438148982389,4.08147548320761,2.05589535240605,2.03946453042968,1.42125601513117,1.25801587111243
ENSG00000120645,1.82806251093212,0.00922922396334597,3.71980524117891,2.49390482551894,2.18036307823112,1.90943258405425,1.25013100055542
ENSG00000168772,1.54635354206194,0.00456405409095619,3.61947120770414,1.22688039694761,1.43542243616517,0.725813948450522,0.873202017866027
ENSG00000180834,1.99759461697077,0.0180705937694158,3.48186250507884,2.69977548003273,1.80245549676749,1.62424627315776,1.0495971932024
ENSG00000261459,-2.14011198553458,0.0247353555745972,3.43847906744148,Inf,Inf,9.45750724547197,5.6429414293735
ENSG00000186792,1.09246359599134,0.00076579950718147,3.40399084163642,1.38599259791676,0.772815213514504,0.544309501502068,0.46876985115813
ENSG00000198796,-1.71903566452817,0.0111179857633213,3.35895079830412,5.04498300319895,2.28643788476946,1.75744632551256,0.910945405571929
ENSG00000280987,3.43780248327721,0.111898646281344,3.26995235256592,8.29756304065035,7.78906051059632,5.8173519311703,2.91281044822069
ENSG00000284713,1.77975106046493,0.0162827108982961,3.18268128074042,2.53860189445214,1.62783639858613,1.18850051978445,1.23674814253487
ENSG00000107249,1.46552005075504,0.00840777186210453,3.04142172497782,1.62706537315699,0.929998340599373,0.839104595598347,0.732254841030328
ENSG00000066468,1.38985875066303,0.00702634672316408,2.99274174030384,3.55440013623828,1.86860100361427,1.00711755095315,1.29087051248125
ENSG00000179344,2.90338532490676,0.0967847384728083,2.94459341871394,7.34601332671092,8.78238129779093,7.26068691231516,5.0800331949145
ENSG00000285130,-1.99263296096646,0.034103130500815,2.92360254407764,5.37093817863062,4.03776647304215,1.92987738130905,2.54384948163561
ENSG00000154380,-1.41961468350396,0.00914473778806482,2.89435122038043,3.37871714023932,1.78888480985287,1.01831806573337,0.845607907197943
ENSG00000130529,-1.42106126152415,0.00985154618241552,2.85135317201307,1.51343348446747,1.49617254443683,1.48184918913087,0.840931120275131
ENSG00000181625,1.83071041371415,0.0292191993482747,2.80891700038636,2.53094649267784,3.35339735240959,1.72861236515774,2.15741819113116
ENSG00000285713,-1.52188097714722,0.0169377773273936,2.6954697235488,2.448214865998,1.63276222958158,1.08344213540186,1.13446010026569
ENSG00000116299,-1.44507419448595,0.0137142211163233,2.69192590366929,3.09413657937027,1.82521610882032,1.29440467839316,0.931300888705267
ENSG00000153976,-1.79373274894223,0.0320970600309979,2.67900218468879,3.48603429268186,1.96264154778728,2.09632752385447,1.25174416066425
ENSG00000188596,-0.993431247501669,0.00295425655381042,2.51293579269069,1.44436120747724,0.884008639624798,0.890364282881832,0.532819602198509
ENSG00000214435,-1.44338291001718,0.0229800078694887,2.36519915568449,2.53252672534076,2.96678043908388,1.50052968354632,1.63295319504395
ENSG00000285000,-2.40694081223551,0.107242439820497,2.3338499967419,18.9415607036224,10.8253163615448,5.72474992640597,4.62013713427312
ENSG00000113389,1.50042057824986,0.0283400631177252,2.32204966682675,1.87320947688864,1.53467519547083,1.11048773119009,1.20238441499257
ENSG00000244693,1.90944153843941,0.0627829276629279,2.29545125416133,1.7583500330531,1.91443988997481,1.33166594195883,0.903488251334234
ENSG00000260170,2.07941621928993,0.0836637952907961,2.24049286956089,2.19734120503693,1.66685565980674,1.63692563857736,1.19591585579988
ENSG00000264324,1.4707355009542,0.0321032397557946,2.19647160727344,2.44836270500462,1.58748550628804,1.08762939803154,0.953481348791408
ENSG00000226174,-0.988659083445169,0.00602723930021837,2.19470607374874,2.17646297871491,1.359126164628,1.27971149183106,0.746254085519627
ENSG00000186047,-0.84380334889083,0.00326393702453857,2.09791302005375,1.07430408494899,0.763148993308271,0.503859748250549,0.477379739780188
ENSG00000275395,1.02819541590009,0.00921639354068089,2.09282903795612,1.64361776229936,1.47724637412329,1.02650347369946,0.687763742463103
ENSG00000259753,2.06560625029692,0.102027595427645,2.04759901511786,16.7110034764859,9.00827621670216,7.39354328461992,5.72805197693401
ENSG00000198963,-1.41947138026744,0.0363882843010232,2.04267385344914,3.38142941449717,2.59119842907275,1.72301046461314,1.49261753766008
ENSG00000173578,-1.09229745481711,0.0146520062968174,2.00338593321926,1.73336830330047,2.10822165347353,1.48335832743952,1.08869180797766
ENSG00000270316,1.68483477933397,0.0660413055495526,1.98841563872871,38.9052201302646,27.7438112886003,20.6520095553706,21.2588454170157
ENSG00000213934,-3.15773447018706,0.236614515899196,1.97661109758331,7.18995653830737,5.15150077952974,4.04342206595343,3.07803182218356
ENSG00000168903,1.86844804147554,0.0907248198395649,1.9474346001261,1.65748229044124,1.61558300223412,0.953937466477162,0.924195705300316
ENSG00000206140,-1.02859720539949,0.0142911678969363,1.89769218584109,2.1343460137403,1.69551195081261,1.10835656131584,0.767768554758413
ENSG00000164638,1.07599304779043,0.0188122228370333,1.85669044037953,1.46883334730285,1.84609568013492,1.4893674866035,1.11983357776645
ENSG00000168502,0.916780969989588,0.0111635206972129,1.78973872607117,1.5426601986341,1.21953888457375,1.13283864561228,0.530521805900335
ENSG00000182230,1.22304147966005,0.0344765593296604,1.78866891146405,2.13798721498081,2.25845170219426,1.22029633828453,0.936319772073867
ENSG00000164283,1.35357934126225,0.0480938616050237,1.78389622431323,2.71954947915647,2.31760907810023,1.75412679613965,1.00459903123431
ENSG00000106565,-1.29575109599858,0.0457805172353933,1.73542445722563,3.38041176176963,1.88069073855617,1.1335181161742,1.30856091059294
ENSG00000284755,2.30635532092646,0.1768392102144,1.73535117644181,11.1809459634134,6.79699713203839,6.87344661558887,4.6132260575946
ENSG00000174928,1.18847058881206,0.0355228667476382,1.72267860272608,3.32830251579685,1.34178389038008,1.27212388914769,0.900750552544697
ENSG00000092096,1.10653045103231,0.0309425237151731,1.6702460461597,2.22729532474083,1.16560324440838,1.10689799758233,0.8520740053629
ENSG00000161905,1.24475347740239,0.0466711638513338,1.65670634464419,2.79900375156658,1.82613978912417,1.2498062783987,0.926174840732355
ENSG00000111247,0.896100656557747,0.014661007485812,1.64330180895362,1.3528315223206,0.897020990282968,0.706252957198463,0.654718823595102
ENSG00000258643,-1.47539348611574,0.0772409730019356,1.6408622059707,3.91717722647327,2.13232697857847,2.03929047287878,1.21013004420347
ENSG00000188738,0.997287759659575,0.0226434283853387,1.64059602488108,2.28432723205763,1.81534750619184,1.56967022438959,0.861355501496737
ENSG00000282608,1.06965489205696,0.029378326271473,1.638682360752,1.89778122573112,1.43931028393186,1.55551220745327,0.922804242404794
ENSG00000163293,-1.04075988116149,0.0277551799461796,1.62010506428476,1.73684426761815,1.45198761808714,1.26262805982103,0.699809794434002
ENSG00000015568,-0.993328620279727,0.0233982623911069,1.61993659768913,1.9639793478229,1.65558801490021,1.29263746443287,1.19461258416885
ENSG00000118307,-1.17497882461546,0.0426624675690078,1.60966697459951,1.52926555669464,0.953054639724264,1.16612785091083,0.629329276804614
ENSG00000170667,0.957905860197283,0.0211952277164079,1.60330634514851,1.1372877868644,0.836838200419719,0.713241014740712,0.673255409188328
ENSG00000127530,-1.10033994878216,0.0351611760372983,1.59982453221802,2.64865749773251,1.77490835474885,1.33926643616115,1.15110184213097
ENSG00000177685,0.892274001342895,0.016141766351705,1.59899868123407,2.7426753216406,1.34861654877055,1.1963271698592,0.824730162723681
ENSG00000141448,-1.36598919691225,0.07019729380996,1.57591391144396,3.50195421264872,2.61364450225028,1.56565555795458,1.60544152927655
ENSG00000198515,-1.14737830188739,0.0433816194153836,1.5635258030957,2.41599534652147,1.44302207297068,1.24316300617276,0.933286961959409
ENSG00000175701,0.743052545827065,0.00816762109821966,1.5514226930046,1.55454926811445,1.00246542309514,0.901370945540813,0.496422197230137
ENSG00000112414,1.07513060802709,0.0369320984994781,1.54022782447922,1.9609458176433,2.19027029823866,1.28018970659709,0.717494469195126
ENSG00000206557,-1.10374521608765,0.041023915247903,1.53085365882759,2.08281832713745,1.26043923407936,1.29057779253717,1.02887643599053
ENSG00000278318,1.1809795823039,0.0509788011672387,1.52654646871586,2.35181900666582,2.32448344518215,1.37617192565831,0.889078758953656
ENSG00000284194,-1.61500253041579,0.113532899696378,1.52598079677528,1.44758584833174,1.49125352691648,0.940266217280098,0.741852469182281
ENSG00000148019,-0.874427721960213,0.0188867268595356,1.50737637019958,2.06216292967387,0.996924821622429,0.911457109382591,0.608150933122162
ENSG00000109805,0.945650961660053,0.0255501748663068,1.50604951194239,1.9334065736093,1.02031173822715,1.13374970845112,0.960888742520769
ENSG00000105366,1.14270101645368,0.0483282376606096,1.50356490225288,3.27127855812733,2.05389039964934,1.7854786585176,1.09436432630111
ENSG00000104177,-0.625909261002485,0.00405457717283037,1.49720901994505,1.72005302928393,0.982971216518469,0.830778045247201,0.708589239749724
ENSG00000285446,1.70051469554059,0.135900524143713,1.47397020327565,2.78381896846945,3.14923589755478,1.37883427513229,1.32030392831358
ENSG00000267059,1.78735900495205,0.155350776697187,1.44541322502092,5.68511825469171,4.02911628595738,3.33061267150578,2.13787311024614
ENSG00000164114,0.743976454149182,0.012073752369205,1.42706419070781,1.07597809726704,1.03770273413406,0.703049820223084,0.440744634117477
ENSG00000185664,1.01843855056223,0.04095477582341,1.4132825396119,2.11527038275113,1.3283275688824,0.703686180674956,0.836446324719457
ENSG00000106624,0.962061696654617,0.035628630187534,1.39325859054317,1.71016207359806,1.34926662647001,0.864643618034303,0.633363467827372
ENSG00000145244,-0.883551278418639,0.0270758558785265,1.38489400654167,2.69860438267067,1.62816961833055,1.50839465418595,1.04272146069056
ENSG00000148848,-0.918753573361114,0.0324258766930326,1.36812354706668,1.60091184863742,1.33436174264635,1.11770875311019,0.729109341164977
ENSG00000205923,1.24021616209292,0.0810734426336474,1.35322637658145,2.90712204888931,2.25588612739139,1.47941107392775,1.55044515330935
ENSG00000214940,1.69505323152403,0.159128726690272,1.35307863603459,11.9359033465142,5.41307385314643,4.30229052152057,2.93475449422248
ENSG00000172568,-1.34442229554942,0.0985471599179385,1.3529672922291,3.47357974612366,2.35873616875263,1.7112076533475,1.22210952989802
ENSG00000158270,-1.13435040683667,0.0653997279597101,1.34355191227166,2.9923306532145,2.0771677116667,0.90890935742981,1.05011682074037
